response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect;iteration;fileName
 200;2;14949;0;0.179242;0.117518;0.117429;0.179271;0.054934;3;/public/script7.js
 200;2;26978;0;0.178784;0.109781;0.109654;0.178812;0.053209;3;/public/script8.js
 200;2;56670;0;0.170219;0.112837;0.112745;0.170248;0.048456;3;/public/script9.js
 200;2;45568;0;0.176411;0.117340;0.117249;0.176438;0.053471;3;/public/script10.js
 200;2;12240;0;0.175130;0.123467;0.123375;0.175163;0.055649;3;/public/script11.js
 200;2;37139;0;0.173161;0.120612;0.120525;0.173184;0.047808;3;/public/script12.js
 200;2;19038;0;0.168891;0.112803;0.112650;0.168917;0.046933;3;/public/script13.js
 200;2;32270;0;0.166070;0.107461;0.107370;0.166096;0.044651;3;/public/script14.js
 200;2;18686;0;0.200740;0.159645;0.159406;0.200787;0.056913;3;/public/script15.js
 200;2;25569;0;0.167007;0.113817;0.113724;0.167034;0.047618;3;/public/style1.css
 200;2;2574;0;0.167003;0.116719;0.116614;0.167025;0.051327;3;/public/style2.css
 200;2;12703;0;0.168359;0.118258;0.118169;0.168383;0.052748;3;/public/style3.css
 200;2;16067;0;0.166284;0.130455;0.130346;0.166303;0.050462;3;/public/style4.css
 200;2;22806;0;0.163878;0.111168;0.111071;0.163902;0.046691;3;/public/style5.css
 200;2;6339;0;0.169220;0.131897;0.131776;0.169246;0.050207;3;/public/style6.css
 200;2;20550;0;0.228795;0.191041;0.190560;0.230411;0.107297;4;/public/
 200;2;2307;0;0.202777;0.114150;0.113928;0.202813;0.064065;4;/public/script1.js
 200;2;27061;0;0.174931;0.093478;0.093378;0.174969;0.051405;4;/public/script2.js
 200;2;23479;0;0.201625;0.109816;0.109730;0.201662;0.060275;4;/public/script3.js
 200;2;43508;0;0.197084;0.110259;0.110166;0.197113;0.057413;4;/public/script4.js
 200;2;34935;0;0.165528;0.127771;0.127683;0.169486;0.068141;4;/public/script5.js
 200;2;30373;0;0.153333;0.117414;0.117319;0.155891;0.066125;4;/public/script6.js
 200;2;15400;0;0.173985;0.100327;0.100237;0.174015;0.050641;4;/public/script7.js
 200;2;28823;0;0.166648;0.099723;0.099638;0.167362;0.049954;4;/public/script8.js
 200;2;27296;0;0.173432;0.101403;0.101307;0.173464;0.050063;4;/public/script9.js
 200;2;41872;0;0.191968;0.116379;0.116289;0.192011;0.058432;4;/public/script10.js
 200;2;6477;0;0.330865;0.294547;0.294200;0.330991;0.065035;4;/public/script11.js
 200;2;33951;0;0.189393;0.104612;0.104525;0.189444;0.049745;4;/public/script12.js
 200;2;18044;0;0.178200;0.089438;0.089350;0.178230;0.041997;4;/public/script13.js
 200;2;30470;0;0.175876;0.100805;0.100715;0.175905;0.042907;4;/public/script14.js
 200;2;25155;0;0.147788;0.103451;0.103360;0.149154;0.048889;4;/public/script15.js
 200;2;24079;0;0.177346;0.095695;0.095408;0.177371;0.040084;4;/public/style1.css
 200;2;2271;0;0.189268;0.148437;0.148306;0.189296;0.051949;4;/public/style2.css
 200;2;10859;0;0.196939;0.154506;0.154381;0.196965;0.054991;4;/public/style3.css
 200;2;14197;0;0.188164;0.150074;0.149941;0.188201;0.053082;4;/public/style4.css
 200;2;19608;0;0.190606;0.149385;0.149234;0.190632;0.053140;4;/public/style5.css
 200;2;5624;0;0.190738;0.150568;0.150337;0.190783;0.048823;4;/public/style6.css
 200;2;38842;0;0.121006;0.086257;0.085815;0.121901;0.045442;5;/public/
 200;2;2524;0;0.185387;0.132214;0.132115;0.185417;0.074527;5;/public/script1.js
 200;2;26490;0;0.178702;0.100859;0.100736;0.178740;0.059069;5;/public/script2.js
 200;2;26351;0;0.179652;0.115788;0.115683;0.179683;0.063561;5;/public/script3.js
 200;2;48546;0;0.176626;0.115600;0.115408;0.176654;0.061726;5;/public/script4.js
 200;2;50751;0;0.190091;0.129021;0.128926;0.190122;0.073283;5;/public/script5.js
 200;2;31237;0;0.151544;0.113227;0.113132;0.151580;0.064390;5;/public/script6.js
 200;2;15070;0;0.177800;0.119233;0.119086;0.177830;0.064172;5;/public/script7.js
 200;2;27386;0;0.176118;0.114773;0.114674;0.176142;0.061320;5;/public/script8.js
 200;2;55168;0;0.173626;0.111264;0.111163;0.174883;0.058910;5;/public/script9.js
 200;2;45338;0;0.177305;0.122526;0.122418;0.177333;0.062548;5;/public/script10.js
 200;2;12558;0;0.170683;0.098126;0.098006;0.170716;0.054664;5;/public/script11.js
 200;2;39016;0;0.164814;0.123995;0.123890;0.164853;0.068681;5;/public/script12.js
 200;2;18467;0;0.174102;0.120756;0.120433;0.174146;0.061736;5;/public/script13.js
 200;2;32199;0;0.166436;0.105586;0.105464;0.166460;0.050720;5;/public/script14.js
 200;2;22537;0;0.166448;0.113640;0.113528;0.166475;0.055604;5;/public/script15.js
 200;2;21526;0;0.198377;0.158390;0.158263;0.198409;0.073205;5;/public/style1.css
 200;2;2529;0;0.169940;0.110303;0.110199;0.169968;0.054121;5;/public/style2.css
 200;2;12584;0;0.169933;0.121172;0.121003;0.169967;0.065305;5;/public/style3.css
 200;2;13634;0;0.195902;0.153443;0.153313;0.195975;0.066120;5;/public/style4.css
 200;2;19004;0;0.196670;0.152403;0.152270;0.196695;0.066459;5;/public/style5.css
 200;2;5855;0;0.183219;0.146357;0.146222;0.183254;0.062888;5;/public/style6.css
 200;2;41970;0;0.139133;0.099893;0.099567;0.141074;0.058825;6;/public/
 200;2;2916;0;0.160439;0.095089;0.094993;0.160471;0.049476;6;/public/script1.js
 200;2;29041;0;0.163008;0.095170;0.094942;0.163041;0.049402;6;/public/script2.js
 200;2;32302;0;0.146558;0.089699;0.089579;0.146582;0.045423;6;/public/script3.js
 200;2;64243;0;0.133464;0.081002;0.080879;0.133492;0.040122;6;/public/script4.js
 200;2;71810;0;0.134334;0.084966;0.084883;0.134368;0.040439;6;/public/script5.js
 200;2;39892;0;0.148396;0.102579;0.102469;0.148424;0.053066;6;/public/script6.js
 200;2;19376;0;0.138262;0.096715;0.096616;0.138313;0.047965;6;/public/script7.js
 200;2;32876;0;0.146700;0.097525;0.097356;0.146730;0.046659;6;/public/script8.js
 200;2;66057;0;0.146029;0.104226;0.104010;0.146055;0.049541;6;/public/script9.js
 200;2;55280;0;0.145415;0.098283;0.098172;0.145440;0.047864;6;/public/script10.js
 200;2;15264;0;0.140432;0.101594;0.101463;0.140456;0.041241;6;/public/script11.js
 200;2;45346;0;0.141816;0.091055;0.090939;0.141842;0.041673;6;/public/script12.js
 200;2;19462;0;0.165195;0.115937;0.115820;0.165238;0.050814;6;/public/script13.js
 200;2;37929;0;0.141289;0.099801;0.099702;0.141316;0.045751;6;/public/script14.js
 200;2;21680;0;0.173023;0.128856;0.128658;0.173058;0.059155;6;/public/script15.js
 200;2;26675;0;0.159963;0.112018;0.111881;0.160109;0.050299;6;/public/style1.css
 200;2;2570;0;0.167230;0.118622;0.118511;0.167257;0.052800;6;/public/style2.css
 200;2;13585;0;0.157428;0.112220;0.112136;0.157452;0.048630;6;/public/style3.css
 200;2;16956;0;0.157553;0.109080;0.108966;0.157577;0.047670;6;/public/style4.css
 200;2;22236;0;0.168080;0.122801;0.122679;0.168104;0.051160;6;/public/style5.css
 200;2;6789;0;0.158024;0.114353;0.114202;0.158048;0.048958;6;/public/style6.css
 200;2;11645;0;0.406476;0.368011;0.367473;0.406605;0.259182;7;/public/
 200;2;2872;0;0.162873;0.095555;0.095341;0.162910;0.052679;7;/public/script1.js
 200;2;29061;0;0.162900;0.095378;0.095281;0.162931;0.052673;7;/public/script2.js
 200;2;29412;0;0.160956;0.104957;0.104868;0.160987;0.058656;7;/public/script3.js
 200;2;53547;0;0.160125;0.117450;0.117348;0.160158;0.059405;7;/public/script4.js
 200;2;26279;0;0.180148;0.119534;0.119429;0.180181;0.053615;7;/public/script5.js
 200;2;26498;0;0.178639;0.119933;0.119725;0.178692;0.063853;7;/public/script6.js
 200;2;15515;0;0.172706;0.112373;0.112269;0.172733;0.061785;7;/public/script7.js
 200;2;28393;0;0.168853;0.111633;0.111512;0.169897;0.053842;7;/public/script8.js
 200;2;28695;0;0.164959;0.104680;0.104526;0.165006;0.044974;7;/public/script9.js
 200;2;46919;0;0.171329;0.107731;0.107631;0.171358;0.048751;7;/public/script10.js
 200;2;12660;0;0.169323;0.107331;0.107245;0.169351;0.049426;7;/public/script11.js
 200;2;38747;0;0.165887;0.115389;0.115295;0.165998;0.053950;7;/public/script12.js
 200;2;16976;0;0.189411;0.143470;0.143352;0.189439;0.053472;7;/public/script13.js
 200;2;29848;0;0.179551;0.140340;0.140203;0.179576;0.056176;7;/public/script14.js
 200;2;21209;0;0.176851;0.137563;0.137438;0.176898;0.053305;7;/public/script15.js
 200;2;26530;0;0.160961;0.099957;0.099858;0.160986;0.044939;7;/public/style1.css
 200;2;2339;0;0.183790;0.136967;0.136811;0.183821;0.047537;7;/public/style2.css
 200;2;14125;0;0.151399;0.101955;0.101856;0.151427;0.038377;7;/public/style3.css
 200;2;15412;0;0.173335;0.133974;0.133835;0.173363;0.048093;7;/public/style4.css
 200;2;20981;0;0.178136;0.131936;0.131790;0.178160;0.050218;7;/public/style5.css
 200;2;5983;0;0.179301;0.133743;0.133612;0.179326;0.049555;7;/public/style6.css
 200;2;26052;0;0.179557;0.144722;0.144317;0.181745;0.084955;8;/public/
 200;2;3198;0;0.146255;0.086758;0.086625;0.146303;0.049198;8;/public/script1.js
 200;2;30112;0;0.156884;0.107517;0.107425;0.157245;0.056825;8;/public/script2.js
 200;2;26815;0;0.176547;0.123593;0.123401;0.176576;0.059252;8;/public/script3.js
 200;2;49102;0;0.174620;0.131419;0.131320;0.174654;0.058172;8;/public/script4.js
 200;2;27351;0;0.173085;0.118293;0.118039;0.173119;0.055573;8;/public/script5.js
 200;2;32007;0;0.147907;0.097667;0.097576;0.147934;0.047845;8;/public/script6.js
 200;2;15934;0;0.167634;0.123408;0.123246;0.168193;0.052640;8;/public/script7.js
 200;2;32982;0;0.146229;0.097333;0.097211;0.146258;0.047275;8;/public/script8.js
 200;2;29811;0;0.158805;0.113730;0.113623;0.158830;0.042313;8;/public/script9.js
 200;2;50496;0;0.159193;0.111155;0.111062;0.159219;0.048460;8;/public/script10.js
 200;2;11743;0;0.182521;0.141656;0.141534;0.182566;0.056106;8;/public/script11.js
 200;2;39396;0;0.163196;0.122473;0.122373;0.163263;0.051129;8;/public/script12.js
 200;2;20244;0;0.158833;0.115687;0.115599;0.158856;0.043479;8;/public/script13.js
 200;2;33878;0;0.155845;0.114752;0.114655;0.158211;0.042994;8;/public/script14.js
 200;2;24375;0;0.153903;0.112848;0.112679;0.153926;0.040051;8;/public/script15.js
 200;2;24324;0;0.175555;0.130771;0.130667;0.175584;0.045349;8;/public/style1.css
 200;2;2781;0;0.154572;0.114007;0.113904;0.154595;0.041801;8;/public/style2.css
 200;2;12155;0;0.175942;0.131320;0.131203;0.175967;0.048404;8;/public/style3.css
 200;2;15739;0;0.169728;0.119453;0.119354;0.169762;0.040832;8;/public/style4.css
 200;2;21877;0;0.170831;0.127335;0.127229;0.170858;0.051048;8;/public/style5.css
 200;2;6214;0;0.172628;0.129346;0.129232;0.172653;0.052062;8;/public/style6.css
 200;2;34165;0;0.137035;0.101314;0.101082;0.138591;0.055440;9;/public/
 200;2;2689;0;0.173966;0.103290;0.103134;0.173992;0.042481;9;/public/script1.js
 200;2;33211;0;0.178254;0.111235;0.111136;0.178284;0.048601;9;/public/script2.js
 200;2;35912;0;0.131817;0.091034;0.090931;0.131850;0.040150;9;/public/script3.js
 200;2;50345;0;0.170304;0.100560;0.100444;0.170342;0.040287;9;/public/script4.js
 200;2;55329;0;0.174032;0.108723;0.108632;0.174392;0.043885;9;/public/script5.js
 200;2;27852;0;0.169956;0.104952;0.104834;0.170000;0.040111;9;/public/script6.js
 200;2;15129;0;0.175575;0.121480;0.121374;0.177138;0.057103;9;/public/script7.js
 200;2;28186;0;0.171103;0.109756;0.109580;0.171143;0.044089;9;/public/script8.js
 200;2;27639;0;0.171250;0.108580;0.108488;0.171314;0.043988;9;/public/script9.js
 200;2;47973;0;0.166470;0.106123;0.106026;0.167594;0.041754;9;/public/script10.js
 200;2;12895;0;0.166224;0.108672;0.108573;0.166254;0.043195;9;/public/script11.js
 200;2;38250;0;0.166001;0.108777;0.108585;0.168154;0.043006;9;/public/script12.js
 200;2;19738;0;0.162869;0.107324;0.107235;0.162927;0.041885;9;/public/script13.js
 200;2;32262;0;0.166112;0.110023;0.109920;0.166136;0.043396;9;/public/script14.js
 200;2;23049;0;0.162737;0.108302;0.108205;0.162777;0.043227;9;/public/script15.js
 200;2;25641;0;0.166530;0.118302;0.118190;0.166565;0.049795;9;/public/style1.css
 200;2;2607;0;0.164889;0.117599;0.117498;0.164912;0.048016;9;/public/style2.css
 200;2;13004;0;0.164463;0.118466;0.118347;0.164484;0.049782;9;/public/style3.css
 200;2;16691;0;0.160062;0.105471;0.105231;0.160085;0.039226;9;/public/style4.css
 200;2;23084;0;0.161904;0.113261;0.113154;0.161930;0.042323;9;/public/style5.css
 200;2;6644;0;0.161459;0.114995;0.114879;0.161482;0.049840;9;/public/style6.css
 200;2;30037;0;0.156505;0.116460;0.116198;0.157638;0.051312;10;/public/
 200;2;2507;0;0.186602;0.124297;0.124100;0.186628;0.062072;10;/public/script1.js
 200;2;34404;0;0.136334;0.096395;0.096263;0.137629;0.050117;10;/public/script2.js
 200;2;45727;0;0.129441;0.086715;0.086545;0.129485;0.043905;10;/public/script3.js
 200;2;62081;0;0.138118;0.093586;0.093502;0.138141;0.048597;10;/public/script4.js
 200;2;23437;0;0.201993;0.123073;0.122986;0.202023;0.061244;10;/public/script5.js
 200;2;26254;0;0.180316;0.111090;0.111001;0.180352;0.050341;10;/public/script6.js
 200;2;15592;0;0.171848;0.103973;0.103876;0.171882;0.048735;10;/public/script7.js
 200;2;27764;0;0.173724;0.111699;0.111617;0.173749;0.046577;10;/public/script8.js
 200;2;27394;0;0.172813;0.101706;0.101617;0.172845;0.042841;10;/public/script9.js
 200;2;47010;0;0.170981;0.108510;0.108423;0.171026;0.045295;10;/public/script10.js
 200;2;12974;0;0.165203;0.096232;0.096141;0.165241;0.037508;10;/public/script11.js
 200;2;38468;0;0.167174;0.105652;0.105562;0.167202;0.042981;10;/public/script12.js
 200;2;17628;0;0.182398;0.102775;0.102685;0.182430;0.041395;10;/public/script13.js
 200;2;32188;0;0.166494;0.102785;0.102700;0.166521;0.041861;10;/public/script14.js
 200;2;20150;0;0.186167;0.124533;0.124443;0.186195;0.050156;10;/public/script15.js
 200;2;23227;0;0.183847;0.117661;0.117558;0.183875;0.045081;10;/public/style1.css
 200;2;2367;0;0.181571;0.113353;0.113247;0.181600;0.043175;10;/public/style2.css
 200;2;11909;0;0.179560;0.117805;0.117488;0.179605;0.044697;10;/public/style3.css
 200;2;14722;0;0.181458;0.119847;0.119741;0.181488;0.045731;10;/public/style4.css
 200;2;21137;0;0.176815;0.107460;0.107314;0.176841;0.038086;10;/public/style5.css
 200;2;6008;0;0.178548;0.115280;0.115177;0.178575;0.040400;10;/public/style6.css
 200;2;38229;0;0.154771;0.108170;0.107880;0.154881;0.056977;11;/public/
 200;2;1337;0;0.349838;0.275651;0.275496;0.349894;0.144678;11;/public/script1.js
 200;2;10425;0;0.567853;0.528463;0.528120;0.567952;0.138483;11;/public/script2.js
 200;2;17316;0;0.273377;0.174262;0.174113;0.273439;0.129809;11;/public/script3.js
 200;2;25200;0;0.339259;0.265709;0.265508;0.340316;0.139910;11;/public/script4.js
 200;2;8495;0;0.557166;0.517320;0.516729;0.557347;0.133976;11;/public/script5.js
 200;2;8520;0;0.555592;0.520987;0.520356;0.555691;0.137572;11;/public/script6.js
 200;2;8027;0;0.333769;0.255493;0.255344;0.333840;0.128301;11;/public/script7.js
 200;2;13915;0;0.346559;0.270558;0.270393;0.346672;0.138719;11;/public/script8.js
 200;2;15501;0;0.302561;0.245428;0.245148;0.305445;0.124407;11;/public/script9.js
 200;2;23930;0;0.335924;0.257022;0.256863;0.335979;0.127150;11;/public/script10.js
 200;2;6426;0;0.330802;0.254397;0.254193;0.333627;0.122645;11;/public/script11.js
 200;2;21174;0;0.303703;0.249222;0.248955;0.303766;0.120116;11;/public/script12.js
 200;2;9773;0;0.329009;0.246664;0.246469;0.329067;0.125790;11;/public/script13.js
 200;2;16167;0;0.331478;0.249161;0.248920;0.331523;0.123742;11;/public/script14.js
 200;2;11527;0;0.325430;0.251333;0.251156;0.325477;0.124277;11;/public/script15.js
 200;2;12818;0;0.333156;0.260527;0.260338;0.333196;0.127704;11;/public/style1.css
 200;2;1278;0;0.336270;0.259270;0.259114;0.336326;0.126509;11;/public/style2.css
 200;2;6565;0;0.325720;0.253987;0.253777;0.325784;0.121144;11;/public/style3.css
 200;2;8024;0;0.332914;0.258152;0.257989;0.332962;0.128241;11;/public/style4.css
 200;2;11410;0;0.327542;0.251999;0.251793;0.327583;0.121673;11;/public/style5.css
 200;2;3250;0;0.330103;0.256495;0.256335;0.330152;0.143276;11;/public/style6.css
 200;2;35148;0;0.133197;0.094674;0.094208;0.134714;0.044263;12;/public/
 200;2;3235;0;0.144595;0.104025;0.103917;0.144632;0.061808;12;/public/script1.js
 200;2;26968;0;0.175398;0.103380;0.103276;0.175575;0.053454;12;/public/script2.js
 200;2;33285;0;0.176517;0.109601;0.109511;0.177886;0.063182;12;/public/script3.js
 200;2;50124;0;0.171064;0.094715;0.094562;0.171093;0.050559;12;/public/script4.js
 200;2;56017;0;0.172222;0.100464;0.100385;0.172249;0.051030;12;/public/script5.js
 200;2;55171;0;0.174865;0.115657;0.115547;0.174891;0.061647;12;/public/script6.js
 200;2;17641;0;0.151827;0.113752;0.113562;0.151918;0.065212;12;/public/script7.js
 200;2;28598;0;0.167447;0.099827;0.099689;0.168682;0.055149;12;/public/script8.js
 200;2;57214;0;0.168599;0.094965;0.094878;0.168629;0.044619;12;/public/script9.js
 200;2;56293;0;0.142791;0.104061;0.103964;0.142824;0.053500;12;/public/script10.js
 200;2;12822;0;0.167180;0.106167;0.106077;0.167211;0.052397;12;/public/script11.js
 200;2;40089;0;0.160414;0.114483;0.114366;0.160443;0.063660;12;/public/script12.js
 200;2;19701;0;0.163205;0.114246;0.113999;0.163233;0.063263;12;/public/script13.js
 200;2;29084;0;0.184243;0.146762;0.146637;0.184292;0.065277;12;/public/script14.js
 200;2;21054;0;0.178172;0.142004;0.141881;0.178203;0.063667;12;/public/script15.js
 200;2;27209;0;0.156891;0.103612;0.103497;0.156966;0.058341;12;/public/style1.css
 200;2;2727;0;0.157614;0.113695;0.113597;0.157638;0.058156;12;/public/style2.css
 200;2;12164;0;0.175806;0.139824;0.139560;0.175833;0.061050;12;/public/style3.css
 200;2;14689;0;0.181870;0.144875;0.144732;0.181897;0.062438;12;/public/style4.css
 200;2;19113;0;0.195535;0.149209;0.149071;0.195568;0.064854;12;/public/style5.css
 200;2;5764;0;0.186112;0.146716;0.146499;0.186138;0.062971;12;/public/style6.css
 200;2;31268;0;0.149031;0.113392;0.113068;0.151428;0.067508;13;/public/
 200;2;2988;0;0.156581;0.106142;0.106044;0.156615;0.056311;13;/public/script1.js
 200;2;30239;0;0.156550;0.092540;0.092402;0.156581;0.050315;13;/public/script2.js
 200;2;31543;0;0.150072;0.111795;0.111694;0.150108;0.055931;13;/public/script3.js
 200;2;56428;0;0.151950;0.104443;0.104339;0.151980;0.057975;13;/public/script4.js
 200;2;40421;0;0.146444;0.103614;0.103506;0.146483;0.052255;13;/public/script5.js
 200;2;62874;0;0.153423;0.107435;0.107331;0.153464;0.055053;13;/public/script6.js
 200;2;17564;0;0.152553;0.102023;0.101920;0.152577;0.052721;13;/public/script7.js
 200;2;32462;0;0.148561;0.106026;0.105909;0.148600;0.056532;13;/public/script8.js
 200;2;28759;0;0.164607;0.116640;0.116527;0.164639;0.055321;13;/public/script9.js
 200;2;47537;0;0.169097;0.124427;0.124323;0.169128;0.055493;13;/public/script10.js
 200;2;14868;0;0.144173;0.101331;0.101245;0.144198;0.048749;13;/public/script11.js
 200;2;38945;0;0.165129;0.114545;0.114432;0.165153;0.050626;13;/public/script12.js
 200;2;19303;0;0.166577;0.121610;0.121495;0.166602;0.056355;13;/public/script13.js
 200;2;31337;0;0.171001;0.130017;0.129879;0.171043;0.058577;13;/public/script14.js
 200;2;24160;0;0.155276;0.109243;0.109125;0.155298;0.045952;13;/public/script15.js
 200;2;26003;0;0.164077;0.120703;0.120531;0.164248;0.054479;13;/public/style1.css
 200;2;2619;0;0.164111;0.122357;0.122248;0.164137;0.050464;13;/public/style2.css
 200;2;13146;0;0.162515;0.121251;0.121065;0.162710;0.052866;13;/public/style3.css
 200;2;16650;0;0.160449;0.113035;0.112922;0.160475;0.044839;13;/public/style4.css
 200;2;22744;0;0.164322;0.124191;0.124084;0.164349;0.047581;13;/public/style5.css
 200;2;6466;0;0.164770;0.124339;0.124230;0.165927;0.060960;13;/public/style6.css
 200;2;36838;0;0.160621;0.114575;0.114330;0.160727;0.073296;14;/public/
