response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect;size_download;iteration;fileName
200;3;8424;0;2.286136;1.952466;1.944774;2.335170;0.409001;19673;1;/public/
200;3;354;0;1.320875;0.986051;0.979388;1.320973;0.405887;468;1;/public/script1.js
200;3;43726;0;1.321151;0.986866;0.976792;1.765156;0.402121;77184;1;/public/script2.js
200;3;17960;0;1.389609;0.991027;0.986164;1.432465;0.399760;25728;1;/public/script3.js
200;3;6583;0;1.302513;0.978550;0.970275;1.302652;0.397519;8576;1;/public/script4.js
200;3;7302;0;1.321291;0.981193;0.975261;1.321356;0.406470;9649;1;/public/script5.js
200;3;1506;0;6.405060;6.033132;6.024587;6.405205;5.566385;9649;1;/public/script6.js
200;3;2021;0;1.323653;0.980703;0.972594;1.325643;0.403883;2680;1;/public/script7.js
200;3;3627;0;1.329888;0.983415;0.976820;1.329969;0.405169;4824;1;/public/script8.js
200;3;7229;0;1.334358;0.979181;0.974610;1.334462;0.406762;9648;1;/public/script9.js
200;3;5973;0;1.342217;1.002301;0.999039;1.345986;0.407494;8040;1;/public/script10.js
200;3;1530;0;1.398234;1.009276;1.005910;1.400513;0.407837;2144;1;/public/script11.js
200;3;4483;0;1.432599;1.002986;0.999707;1.434456;0.407978;6432;1;/public/script12.js
200;3;2416;0;1.330618;0.975420;0.970856;1.330700;0.408051;3216;1;/public/script13.js
200;3;3802;0;1.406848;1.011099;1.007036;1.409619;0.405300;5360;1;/public/script14.js
200;3;2704;0;1.387087;0.998586;0.995293;1.387207;0.403587;3752;1;/public/script15.js
200;3;1618;0;2.636629;0.986695;0.981905;2.638483;0.401041;4271;1;/public/style1.css
200;3;190;0;2.261033;0.962758;0.957557;2.261156;0.396846;430;1;/public/style2.css
200;3;1614;0;1.324835;0.984842;0.980900;1.324899;0.399876;2139;1;/public/style3.css
200;1.1;1750;0;1.526270;1.207441;1.207207;1.526411;0.848229;2672;1;/public/style4.css
200;3;1646;0;2.268068;0.964044;0.959992;2.269883;0.394709;3738;1;/public/style5.css
200;3;767;0;1.398556;1.000038;0.995989;1.398608;0.401045;1073;1;/public/style6.css
200;1.1;13794;0;1.395769;1.057811;1.057525;1.426097;0.766963;19673;2;/public/
200;3;381;0;1.225294;0.877885;0.872176;1.225371;0.258455;468;2;/public/script1.js
200;3;46684;0;1.212794;0.862538;0.855263;1.653308;0.257619;77184;2;/public/script2.js
200;3;19619;0;1.228218;0.880539;0.876117;1.311361;0.373274;25728;2;/public/script3.js
200;3;6822;0;1.255589;0.922028;0.917144;1.257032;0.395836;8576;2;/public/script4.js
200;3;7427;0;1.297569;0.910430;0.903892;1.299023;0.392301;9649;2;/public/script5.js
200;3;7509;0;1.282781;0.956151;0.951237;1.284860;0.400966;9649;2;/public/script6.js
200;3;414;0;6.471590;6.092078;6.084151;6.471761;5.564476;2680;2;/public/script7.js
200;3;3649;0;1.321740;0.991175;0.984808;1.321857;0.398442;4824;2;/public/script8.js
200;3;7286;0;1.321270;0.986440;0.980207;1.324052;0.395450;9648;2;/public/script9.js
200;3;6104;0;1.312855;0.933181;0.926140;1.317030;0.393641;8040;2;/public/script10.js
200;3;1570;0;1.363313;1.017776;1.012930;1.365059;0.406614;2144;2;/public/script11.js
200;3;4777;0;1.346227;1.014396;1.008502;1.346328;0.405270;6432;2;/public/script12.js
200;1.1;2147;0;1.497357;1.172073;1.171860;1.497702;0.821959;3216;2;/public/script13.js
200;3;4237;0;1.263083;0.930879;0.925220;1.264787;0.391876;5360;2;/public/script14.js
200;3;1605;0;2.335699;0.993228;0.988404;2.336729;0.408286;3752;2;/public/script15.js
200;3;3105;0;1.375387;0.986311;0.981432;1.375452;0.405309;4271;2;/public/style1.css
200;3;183;0;2.340638;0.984980;0.979853;2.340717;0.404766;430;2;/public/style2.css
200;3;1621;0;1.319314;0.977329;0.971347;1.319395;0.400905;2139;2;/public/style3.css
200;3;1955;0;1.366061;1.013536;1.009416;1.366163;0.405165;2672;2;/public/style4.css
200;3;1882;0;1.985129;1.012930;1.008869;1.985298;0.404642;3738;2;/public/style5.css
200;3;759;0;1.412006;1.010855;1.006775;1.412195;0.402445;1073;2;/public/style6.css
200;3;15775;0;1.195614;0.889422;0.881616;1.247048;0.397316;19673;3;/public/
200;1.1;340;0;1.372799;1.031685;1.031527;1.372882;0.693342;468;3;/public/script1.js
200;3;11517;0;6.268259;5.929590;5.921718;6.701252;5.316142;77184;3;/public/script2.js
200;3;18900;0;1.268603;0.965396;0.958027;1.361248;0.376493;25728;3;/public/script3.js
200;3;6542;0;1.309617;0.946445;0.938722;1.310744;0.377211;8576;3;/public/script4.js
200;3;1461;0;6.603584;6.269891;6.262522;6.603829;5.678663;9649;3;/public/script5.js
200;3;7173;0;1.344946;0.999823;0.995698;1.345012;0.405654;9649;3;/public/script6.js
200;3;2016;0;1.328875;0.991456;0.984327;1.328956;0.408588;2680;3;/public/script7.js
200;3;3631;0;1.328191;0.990772;0.983655;1.328271;0.404469;4824;3;/public/script8.js
200;1.1;6531;0;1.476947;1.151972;1.151694;1.477172;0.841713;9648;3;/public/script9.js
200;3;6139;0;1.309499;0.957835;0.951879;1.309626;0.398677;8040;3;/public/script10.js
200;1.1;1419;0;1.510306;1.191901;1.191735;1.510439;0.845871;2144;3;/public/script11.js
200;3;4822;0;1.332329;0.989395;0.984272;1.333633;0.396413;6432;3;/public/script12.js
200;1.1;2143;0;1.499935;1.176945;1.176711;1.500062;0.834462;3216;3;/public/script13.js
200;3;813;0;6.585999;6.252013;6.245055;6.586068;5.663846;5360;3;/public/script14.js
200;3;2736;0;1.370759;0.982286;0.976635;1.370853;0.396149;3752;3;/public/script15.js
200;3;3209;0;1.330726;0.992008;0.987228;1.330781;0.397048;4271;3;/public/style1.css
200;1.1;285;0;1.505942;1.185607;1.185431;1.505989;0.837174;430;3;/public/style2.css
200;3;1588;0;1.346445;0.995741;0.992042;1.346563;0.398849;2139;3;/public/style3.css
200;3;1921;0;1.390703;0.994144;0.990447;1.390777;0.399932;2672;3;/public/style4.css
200;3;1596;0;2.341488;0.993313;0.989603;2.341613;0.398761;3738;3;/public/style5.css
200;3;783;0;1.370106;0.977241;0.973121;1.370164;0.394894;1073;3;/public/style6.css
200;3;15336;0;1.230498;0.959413;0.951143;1.282765;0.379884;19673;4;/public/
200;3;370;0;1.263118;0.898142;0.890671;1.263245;0.395203;468;4;/public/script1.js
200;3;28178;0;2.081508;0.897452;0.890000;2.739120;0.408766;77184;4;/public/script2.js
200;3;19732;0;1.217814;0.900292;0.893547;1.303852;0.404762;25728;4;/public/script3.js
200;3;3681;0;2.329414;0.994539;0.987409;2.329743;0.414385;8576;4;/public/script4.js
200;3;1485;0;6.496993;6.182707;6.174393;6.497103;5.554757;9649;4;/public/script5.js
200;3;7132;0;1.347452;1.000313;0.995038;1.352731;0.410680;9649;4;/public/script6.js
200;3;2012;0;1.331481;0.994046;0.987902;1.331513;0.406293;2680;4;/public/script7.js
200;1.1;3363;0;1.434019;1.143770;1.143411;1.434095;0.809766;4824;4;/public/script8.js
200;3;7213;0;1.332244;0.993599;0.987434;1.337431;0.407516;9648;4;/public/script9.js
200;3;6071;0;1.324075;0.980694;0.973478;1.324124;0.400581;8040;4;/public/script10.js
200;3;1591;0;1.344748;0.996724;0.992780;1.346846;0.396312;2144;4;/public/script11.js
200;3;4790;0;1.339535;0.990752;0.986192;1.342693;0.397294;6432;4;/public/script12.js
200;3;2358;0;1.363470;0.972898;0.966195;1.363512;0.394030;3216;4;/public/script13.js
200;3;3833;0;1.398064;0.998252;0.994719;1.398115;0.399767;5360;4;/public/script14.js
200;3;3073;0;1.220784;0.892779;0.884702;1.220887;0.393602;3752;4;/public/script15.js
200;3;3198;0;1.335123;0.983146;0.978566;1.335159;0.398372;4271;4;/public/style1.css
200;3;325;0;1.321594;0.977221;0.971963;1.321631;0.396995;430;4;/public/style2.css
200;3;1563;0;1.327376;0.978470;0.973463;1.367937;0.395800;2139;4;/public/style3.css
200;3;1891;0;1.412491;0.989517;0.986003;1.412544;0.394525;2672;4;/public/style4.css
200;1.1;2489;0;1.501206;1.177594;1.177312;1.501438;0.831285;3738;4;/public/style5.css
200;3;145;0;7.352235;6.156316;6.150516;7.352384;5.555325;1073;4;/public/style6.css
200;3;3036;0;6.478525;6.135237;6.129983;6.478731;5.547245;19673;5;/public/
200;3;350;0;1.335863;0.967868;0.960270;1.335958;0.408563;468;5;/public/script1.js
200;3;44093;0;1.319418;0.999523;0.992518;1.750480;0.413326;77184;5;/public/script2.js
200;3;18441;0;1.358846;0.966853;0.959255;1.395119;0.408803;25728;5;/public/script3.js
200;3;6492;0;1.320918;0.995004;0.987980;1.321003;0.406163;8576;5;/public/script4.js
200;3;1481;0;6.512064;6.225001;6.217001;6.512245;5.681660;9649;5;/public/script5.js
200;3;7224;0;1.335579;1.000706;0.995965;1.335674;0.411309;9649;5;/public/script6.js
200;1.1;1779;0;1.505617;1.181006;1.180852;1.505720;0.851032;2680;5;/public/script7.js
200;3;3637;0;1.325997;0.993747;0.987939;1.326101;0.407742;4824;5;/public/script8.js
200;3;7296;0;1.322140;0.992803;0.988154;1.322210;0.403441;9648;5;/public/script9.js
200;3;6017;0;1.335937;1.001201;0.996062;1.336044;0.408713;8040;5;/public/script10.js
200;3;185;0;11.543087;11.217011;11.208700;11.543208;10.625906;2144;5;/public/script11.js
200;3;4727;0;1.360516;0.986918;0.981191;1.360668;0.401235;6432;5;/public/script12.js
200;3;2414;0;1.329834;0.993205;0.988051;1.332188;0.403602;3216;5;/public/script13.js
200;1.1;3573;0;1.499745;1.175497;1.175306;1.499927;0.840168;5360;5;/public/script14.js
200;3;2793;0;1.343153;0.996684;0.992834;1.343214;0.408717;3752;5;/public/script15.js
200;3;3067;0;1.392366;0.994126;0.990635;1.392441;0.406027;4271;5;/public/style1.css
200;3;310;0;1.384142;0.993893;0.989400;1.384249;0.408134;430;5;/public/style2.css
200;3;301;0;7.098479;6.137129;6.129187;7.098596;5.661853;2139;5;/public/style3.css
200;1.1;1773;0;1.506296;1.178775;1.178608;1.506409;0.840672;2672;5;/public/style4.css
200;3;2791;0;1.339035;0.992061;0.988570;1.339128;0.404516;3738;5;/public/style5.css
200;1.1;722;0;1.484639;1.155102;1.154851;1.484735;0.825545;1073;5;/public/style6.css
200;3;15923;0;1.232012;0.871327;0.863060;1.235444;0.397854;19673;6;/public/
200;3;369;0;1.267569;0.924869;0.919532;1.267651;0.376452;468;6;/public/script1.js
200;3;45101;0;1.264679;0.918862;0.912184;1.711345;0.369528;77184;6;/public/script2.js
200;3;19067;0;1.307489;0.916371;0.909672;1.349345;0.376453;25728;6;/public/script3.js
200;3;6737;0;1.272857;0.920680;0.916117;1.272963;0.390831;8576;6;/public/script4.js
200;3;7338;0;1.311513;0.917685;0.913137;1.314922;0.398465;9649;6;/public/script5.js
200;3;7541;0;1.277239;0.923006;0.919408;1.279372;0.399709;9649;6;/public/script6.js
200;3;2089;0;1.282388;0.921629;0.918208;1.282471;0.396744;2680;6;/public/script7.js
200;3;3780;0;1.276038;0.921605;0.917994;1.276109;0.398461;4824;6;/public/script8.js
200;3;7538;0;1.276488;0.967111;0.960972;1.279846;0.396754;9648;6;/public/script9.js
200;3;6026;0;1.334046;0.987435;0.982464;1.334178;0.393374;8040;6;/public/script10.js
200;3;1544;0;1.388261;0.989460;0.985376;1.388367;0.403708;2144;6;/public/script11.js
200;3;4868;0;1.321118;0.959963;0.955054;1.321180;0.399940;6432;6;/public/script12.js
200;3;2515;0;1.277403;0.976209;0.971111;1.278280;0.403756;3216;6;/public/script13.js
200;3;4026;0;1.330977;0.982739;0.978375;1.331046;0.398428;5360;6;/public/script14.js
200;1.1;2544;0;1.473606;1.154370;1.154001;1.474763;0.812842;3752;6;/public/script15.js
200;3;3184;0;1.336042;0.984486;0.981005;1.341100;0.396001;4271;6;/public/style1.css
200;3;36;0;11.630021;11.241949;11.233985;11.630137;10.632776;430;6;/public/style2.css
200;3;1605;0;1.332102;0.979631;0.975556;1.332164;0.395903;2139;6;/public/style3.css
200;3;1958;0;1.363007;0.973817;0.968833;1.364112;0.394014;2672;6;/public/style4.css
200;3;2794;0;1.337418;0.987410;0.983680;1.337489;0.398789;3738;6;/public/style5.css
200;3;820;0;1.308234;0.970991;0.966002;1.308317;0.393679;1073;6;/public/style6.css
200;1.1;13786;0;1.397087;1.068425;1.068104;1.427010;0.766353;19673;7;/public/
200;3;71;0;6.538372;6.152767;6.144101;6.538527;5.550711;468;7;/public/script1.js
200;3;46402;0;1.234801;0.892818;0.885430;1.663376;0.415507;77184;7;/public/script2.js
200;3;2235;0;11.436938;11.116912;11.108587;11.509539;10.610208;25728;7;/public/script3.js
200;3;6738;0;1.270292;0.935152;0.928165;1.272760;0.410895;8576;7;/public/script4.js
200;3;7811;0;1.231970;0.913627;0.905964;1.235234;0.409734;9649;7;/public/script5.js
200;3;1475;0;6.536567;6.199230;6.191936;6.538212;5.692296;9649;7;/public/script6.js
200;3;595;0;4.496662;1.012382;1.004634;4.496868;0.406580;2680;7;/public/script7.js
200;1.1;1961;0;2.458754;1.092843;1.092578;2.458942;0.785862;4824;7;/public/script8.js
200;3;4209;0;2.286019;0.929048;0.922045;2.291991;0.404961;9648;7;/public/script9.js
200;3;5877;0;1.362217;1.013613;1.008070;1.367879;0.414851;8040;7;/public/script10.js
200;1.1;1438;0;1.490292;1.176654;1.176374;1.490440;0.840128;2144;7;/public/script11.js
200;3;4814;0;1.335835;1.008094;1.001256;1.335958;0.410194;6432;7;/public/script12.js
200;3;2713;0;1.183917;0.865234;0.857680;1.185018;0.410502;3216;7;/public/script13.js
200;3;3959;0;1.353695;1.006329;1.000645;1.353873;0.407341;5360;7;/public/script14.js
200;1.1;1002;0;3.741153;2.441349;2.441040;3.741359;0.841093;3752;7;/public/script15.js
200;3;659;0;6.478143;6.166038;6.157770;6.478282;5.675735;4271;7;/public/style1.css
200;3;313;0;1.372588;1.007572;1.003588;1.372660;0.406841;430;7;/public/style2.css
200;3;1561;0;1.370060;1.003386;0.998735;1.370147;0.403410;2139;7;/public/style3.css
200;3;1983;0;1.346942;0.999810;0.994304;1.347044;0.403045;2672;7;/public/style4.css
200;1.1;555;0;6.727439;6.397596;6.397294;6.727680;6.073649;3738;7;/public/style5.css
200;3;783;0;1.369177;1.008705;1.004898;1.369237;0.402868;1073;7;/public/style6.css
200;3;14808;0;1.328354;0.964498;0.956705;1.328532;0.395307;19673;8;/public/
200;1.1;329;0;1.421224;1.151003;1.150783;1.421328;0.820759;468;8;/public/script1.js
200;3;45950;0;1.239914;0.920777;0.914367;1.679731;0.385174;77184;8;/public/script2.js
200;3;3540;0;7.185498;5.994034;5.986212;7.267705;5.569390;25728;8;/public/script3.js
200;3;6995;0;1.224281;0.897494;0.889441;1.225844;0.383065;8576;8;/public/script4.js
200;3;7836;0;1.231191;0.910227;0.903136;1.231296;0.378705;9649;8;/public/script5.js
200;3;5808;0;1.659422;0.949947;0.945177;1.661253;0.400397;9649;8;/public/script6.js
200;3;2030;0;1.318496;0.971491;0.967717;1.319722;0.399604;2680;8;/public/script7.js
200;3;2457;0;1.962808;0.955463;0.950343;1.962991;0.397046;4824;8;/public/script8.js
200;3;7528;0;1.281330;0.927498;0.920590;1.281452;0.395091;9648;8;/public/script9.js
200;3;6137;0;1.307675;0.940646;0.934597;1.310040;0.393323;8040;8;/public/script10.js
200;3;1608;0;1.333155;0.942170;0.937376;1.333258;0.392567;2144;8;/public/script11.js
200;1.1;4331;0;1.483535;1.164958;1.164614;1.484855;0.822465;6432;8;/public/script12.js
200;1.1;2161;0;1.488058;1.169591;1.169410;1.488173;0.827689;3216;8;/public/script13.js
200;3;4115;0;1.302188;0.956532;0.951477;1.302303;0.391618;5360;8;/public/script14.js
200;3;2904;0;1.291553;0.954077;0.949369;1.291670;0.393234;3752;8;/public/script15.js
200;3;3179;0;1.342201;0.954189;0.948892;1.343199;0.400229;4271;8;/public/style1.css
200;3;331;0;1.298300;0.953002;0.947774;1.298383;0.399942;430;8;/public/style2.css
200;3;1564;0;1.367444;0.958307;0.954988;1.367562;0.401774;2139;8;/public/style3.css
200;3;411;0;6.500013;6.181696;6.173540;6.500150;5.567972;2672;8;/public/style4.css
200;1.1;2492;0;1.499423;1.182838;1.182664;1.499813;0.834009;3738;8;/public/style5.css
200;3;824;0;1.301997;0.952684;0.949167;1.302059;0.401571;1073;8;/public/style6.css
200;3;15812;0;1.195402;0.886770;0.878149;1.244120;0.396927;19673;9;/public/
200;3;252;0;1.855555;0.926897;0.918705;1.855701;0.263165;468;9;/public/script1.js
200;3;10531;0;6.605816;6.272665;6.264259;7.329194;5.704734;77184;9;/public/script2.js
200;1.1;3770;0;6.789609;6.460719;6.460436;6.823110;6.123449;25728;9;/public/script3.js
200;3;6796;0;1.261411;0.924295;0.918707;1.261816;0.258339;8576;9;/public/script4.js
200;1.1;6888;0;1.400350;1.108382;1.108173;1.400656;0.780097;9649;9;/public/script5.js
200;3;7441;0;1.294456;0.922502;0.915766;1.296734;0.258058;9649;9;/public/script6.js
200;1.1;1051;0;2.549543;2.217411;2.217162;2.549737;0.779695;2680;9;/public/script7.js
200;3;3801;0;1.268691;0.923365;0.918513;1.268879;0.381745;4824;9;/public/script8.js
200;3;4447;0;2.164479;0.941945;0.938107;2.169310;0.408809;9648;9;/public/script9.js
200;3;6292;0;1.277576;0.936682;0.932839;1.277697;0.400281;8040;9;/public/script10.js
200;3;1689;0;1.268928;0.934000;0.929050;1.268992;0.401718;2144;9;/public/script11.js
200;3;5099;0;1.259406;0.920271;0.914690;1.261408;0.396157;6432;9;/public/script12.js
200;3;2407;0;1.335586;0.941692;0.937128;1.335935;0.405080;3216;9;/public/script13.js
200;3;4287;0;1.250064;0.911920;0.906992;1.250215;0.395699;5360;9;/public/script14.js
200;1.1;2516;0;1.490001;1.156530;1.156286;1.490733;0.822223;3752;9;/public/script15.js
200;3;3186;0;1.338529;0.954409;0.950374;1.340321;0.402024;4271;9;/public/style1.css
200;3;188;0;2.276936;0.951362;0.947327;2.277065;0.399424;430;9;/public/style2.css
200;1.1;1433;0;1.492558;1.158276;1.158112;1.492641;0.835431;2139;9;/public/style3.css
200;1.1;1795;0;1.487897;1.156713;1.156566;1.487984;0.830408;2672;9;/public/style4.css
200;3;2946;0;1.265800;0.928803;0.924342;1.268442;0.394966;3738;9;/public/style5.css
200;1.1;718;0;1.494119;1.162779;1.162566;1.494219;0.833060;1073;9;/public/style6.css
200;3;15500;0;1.268872;0.880702;0.872043;1.269207;0.399099;19673;10;/public/
200;3;71;0;6.501285;6.138507;6.130225;6.501423;5.658965;468;10;/public/script1.js
200;3;45076;0;1.282911;0.955441;0.947587;1.712280;0.390119;77184;10;/public/script2.js
200;3;14853;0;1.640743;0.937379;0.929651;1.732062;0.389522;25728;10;/public/script3.js
200;3;8672;0;0.988680;0.658122;0.650843;0.988832;0.405565;8576;10;/public/script4.js
200;3;1495;0;6.452844;6.158008;6.150179;6.452975;5.558763;9649;10;/public/script5.js
200;3;7492;0;1.282763;0.951527;0.945581;1.287865;0.400656;9649;10;/public/script6.js
200;1.1;1762;0;1.520039;1.190473;1.190164;1.520151;0.838654;2680;10;/public/script7.js
200;3;3722;0;1.295685;0.961379;0.957270;1.295818;0.401166;4824;10;/public/script8.js
200;3;7484;0;1.283879;0.950368;0.945568;1.289136;0.396628;9648;10;/public/script9.js
200;3;6038;0;1.328151;0.982476;0.977279;1.331500;0.404388;8040;10;/public/script10.js
200;3;1627;0;1.317424;0.984727;0.979947;1.317497;0.404290;2144;10;/public/script11.js
200;3;4807;0;1.331257;0.984232;0.979564;1.337782;0.404420;6432;10;/public/script12.js
200;3;2462;0;1.306078;0.971925;0.966557;1.306204;0.401369;3216;10;/public/script13.js
200;3;4032;0;1.328992;0.983466;0.979562;1.329073;0.401055;5360;10;/public/script14.js
200;3;3002;0;1.249437;0.910868;0.903129;1.249587;0.401405;3752;10;/public/script15.js
200;3;1649;0;2.588169;0.982371;0.978420;2.589668;0.402091;4271;10;/public/style1.css
200;3;323;0;1.329280;0.981398;0.977447;1.329349;0.400653;430;10;/public/style2.css
200;3;1613;0;1.323833;0.972285;0.968205;1.325880;0.397356;2139;10;/public/style3.css
200;3;2016;0;1.324385;0.980321;0.976456;1.325076;0.401928;2672;10;/public/style4.css
200;3;2797;0;1.332952;0.982701;0.979159;1.336085;0.403153;3738;10;/public/style5.css
200;1.1;161;0;6.661036;6.329094;6.328746;6.661193;5.998778;1073;10;/public/style6.css
200;3;15111;0;1.279047;0.914396;0.905664;1.301863;0.372838;19673;11;/public/
200;1.1;313;0;1.492618;1.185199;1.184961;1.492732;0.852036;468;11;/public/script1.js
200;3;43367;0;1.341638;1.005360;0.997352;1.779767;0.422905;77184;11;/public/script2.js
200;3;17750;0;1.400903;1.009673;1.004761;1.449388;0.421841;25728;11;/public/script3.js
200;3;6318;0;1.354408;1.009695;1.004695;1.357329;0.418303;8576;11;/public/script4.js
200;3;7127;0;1.353694;1.005975;1.000928;1.353793;0.418105;9649;11;/public/script5.js
200;3;7419;0;1.300148;0.996667;0.987336;1.300462;0.415276;9649;11;/public/script6.js
200;3;2003;0;1.334662;1.000964;0.994873;1.337491;0.414669;2680;11;/public/script7.js
200;3;3625;0;1.330543;0.995959;0.987875;1.330660;0.413298;4824;11;/public/script8.js
200;1.1;6410;0;1.504984;1.182394;1.182198;1.505129;0.843605;9648;11;/public/script9.js
200;3;5950;0;1.351127;1.002576;0.998368;1.351193;0.417381;8040;11;/public/script10.js
200;3;1590;0;1.348176;0.996964;0.992012;1.348251;0.413131;2144;11;/public/script11.js
200;3;988;0;6.508540;6.166297;6.158112;6.510067;5.711841;6432;11;/public/script12.js
200;3;2387;0;1.347010;0.997082;0.992757;1.347059;0.412044;3216;11;/public/script13.js
200;1.1;3580;0;1.496726;1.178783;1.178656;1.496918;0.842957;5360;11;/public/script14.js
200;3;2789;0;1.342946;0.996683;0.993029;1.345249;0.411727;3752;11;/public/script15.js
200;3;3054;0;1.398038;0.995383;0.991557;1.398125;0.410453;4271;11;/public/style1.css
200;3;65;0;6.549934;6.192694;6.185479;6.550070;5.705708;430;11;/public/style2.css
200;1.1;1405;0;1.521445;1.189271;1.189099;1.521520;0.841930;2139;11;/public/style3.css
200;3;1909;0;1.399465;0.997322;0.993609;1.399534;0.407203;2672;11;/public/style4.css
200;1.1;2461;0;1.517710;1.186712;1.186546;1.518871;0.839371;3738;11;/public/style5.css
200;3;797;0;1.345740;1.002320;0.998800;1.345798;0.410628;1073;11;/public/style6.css
200;3;15797;0;1.243522;0.860210;0.852406;1.245333;0.397028;19673;12;/public/
200;3;358;0;1.303755;0.936087;0.927737;1.303876;0.406736;468;12;/public/script1.js
200;3;43242;0;1.345135;0.999526;0.992589;1.784910;0.409934;77184;12;/public/script2.js
200;1.1;16706;0;1.502062;1.174382;1.174099;1.539992;0.832794;25728;12;/public/script3.js
200;3;6389;0;1.338528;0.996386;0.989476;1.342187;0.403842;8576;12;/public/script4.js
200;3;7462;0;1.292825;0.971221;0.963265;1.293039;0.406732;9649;12;/public/script5.js
200;3;6872;0;1.400341;1.011769;1.004290;1.403903;0.406170;9649;12;/public/script6.js
200;3;1939;0;1.381546;0.991486;0.984546;1.381609;0.406516;2680;12;/public/script7.js
200;1.1;1857;0;2.597013;2.248064;2.247805;2.597240;1.895676;4824;12;/public/script8.js
200;3;7102;0;1.354590;1.014499;1.009634;1.358316;0.403320;9648;12;/public/script9.js
200;3;5747;0;1.398700;1.006669;0.999215;1.398863;0.400176;8040;12;/public/script10.js
200;1.1;291;0;7.354083;6.298016;6.297887;7.354234;6.002255;2144;12;/public/script11.js
200;3;1004;0;6.399867;6.104267;6.100381;6.401315;5.541488;6432;12;/public/script12.js
200;3;153;0;20.964392;20.572064;20.564186;20.964562;20.131115;3216;12;/public/script13.js
200;1.1;3587;0;1.492862;1.174026;1.173801;1.493942;0.822846;5360;12;/public/script14.js
200;3;2697;0;1.390804;0.998722;0.991271;1.390869;0.397963;3752;12;/public/script15.js
200;3;3170;0;1.344058;0.999718;0.993528;1.347098;0.401079;4271;12;/public/style1.css
200;3;66;0;6.461140;6.100192;6.096703;6.461267;5.663961;430;12;/public/style2.css
200;1.1;1437;0;1.488123;1.168149;1.167948;1.488196;0.834169;2139;12;/public/style3.css
200;3;1911;0;1.397644;1.010261;1.005107;1.397746;0.395593;2672;12;/public/style4.css
200;3;2670;0;1.399480;1.009844;1.004670;1.399543;0.397231;3738;12;/public/style5.css
200;3;790;0;1.357984;1.013876;1.009255;1.358096;0.403705;1073;12;/public/style6.css
200;3;2773;0;7.046587;6.157733;6.149117;7.093762;5.571536;19673;13;/public/
200;3;392;0;1.192016;0.849381;0.842869;1.192135;0.390698;468;13;/public/script1.js
200;3;6533;0;11.379806;11.063542;11.055117;11.814049;10.578295;77184;13;/public/script2.js
200;3;3862;0;6.616246;6.251821;6.244682;6.660594;5.675152;25728;13;/public/script3.js
200;3;6169;0;1.388095;1.005129;0.996442;1.389978;0.402370;8576;13;/public/script4.js
200;3;1459;0;6.611838;6.247156;6.240005;6.611906;5.672737;9649;13;/public/script5.js
200;3;6878;0;1.402672;1.006974;1.002193;1.402733;0.396558;9649;13;/public/script6.js
200;3;409;0;6.547735;6.219182;6.213215;6.547860;5.550009;2680;13;/public/script7.js
200;1.1;3280;0;1.470266;1.140874;1.140651;1.470477;0.825666;4824;13;/public/script8.js
200;3;6954;0;1.387067;0.998847;0.992524;1.387287;0.394380;9648;13;/public/script9.js
