response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect;size_download;iteration;fileName
200;2;1457;0;1.467247;1.131336;1.131220;1.467333;0.615143;2139;7;/public/style3.css
200;2;1837;0;1.454173;1.122499;1.122361;1.454289;0.628890;2672;7;/public/style4.css
200;2;2470;0;1.512711;1.179720;1.179632;1.512782;0.630216;3738;7;/public/style5.css
200;2;740;0;1.449545;1.117873;1.117676;1.449739;0.624344;1073;7;/public/style6.css
200;2;13981;0;1.375816;1.038803;1.038581;1.407104;0.595922;19673;8;/public/
200;2;316;0;1.480681;1.144064;1.143931;1.480775;0.646016;468;8;/public/script1.js
200;2;26102;0;2.651244;1.145562;1.145415;2.957001;0.632114;77184;8;/public/script2.js
200;2;19280;0;1.299446;1.007524;1.007353;1.334374;0.574843;25728;8;/public/script3.js
200;2;5954;0;1.439981;1.098975;1.098865;1.440345;0.637981;8576;8;/public/script4.js
200;2;5644;0;1.707720;1.127552;1.127380;1.709474;0.605951;9649;8;/public/script5.js
200;2;6750;0;1.429157;1.090019;1.089906;1.429376;0.608230;9649;8;/public/script6.js
200;2;1177;0;2.276169;1.040282;1.040127;2.276794;0.593714;2680;8;/public/script7.js
200;2;1040;0;4.635632;4.112302;4.112112;4.636836;3.682281;4824;8;/public/script8.js
200;2;6696;0;1.418346;1.075758;1.075622;1.440655;0.632809;9648;8;/public/script9.js
200;2;5493;0;1.463420;1.129446;1.129353;1.463533;0.635879;8040;8;/public/script10.js
200;2;815;0;2.626777;1.110247;1.110060;2.628678;0.629316;2144;8;/public/script11.js
200;2;953;0;6.743731;6.149372;6.149147;6.743983;5.743009;6432;8;/public/script12.js
200;2;2215;0;1.451186;1.118564;1.118446;1.451361;0.629636;3216;8;/public/script13.js
200;2;2254;0;2.375788;2.051218;2.051016;2.377309;1.646376;5360;8;/public/script14.js
200;2;2837;0;1.322137;0.988631;0.988543;1.322345;0.628480;3752;8;/public/script15.js
200;2;2984;0;1.431048;1.106386;1.106252;1.431202;0.635238;4271;8;/public/style1.css
200;2;305;0;1.405216;1.067758;1.067662;1.405359;0.618036;430;8;/public/style2.css
200;2;1531;0;1.396620;1.062411;1.062175;1.396856;0.631408;2139;8;/public/style3.css
200;2;409;0;6.525187;6.209025;6.208798;6.525500;5.820935;2672;8;/public/style4.css
200;2;2785;0;1.341759;1.018700;1.018590;1.341968;0.626315;3738;8;/public/style5.css
200;2;743;0;1.443529;1.109308;1.109197;1.443609;0.634230;1073;8;/public/style6.css
200;2;15032;0;1.277099;0.941183;0.940968;1.308705;0.538499;19673;9;/public/
200;2;352;0;1.325705;1.000552;1.000399;1.325971;0.585141;468;9;/public/script1.js
200;2;16081;0;4.484484;1.076665;1.076541;4.799689;0.580429;77184;9;/public/script2.js
200;2;3379;0;7.581013;6.146086;6.145913;7.613785;5.815637;25728;9;/public/script3.js
200;2;1906;0;4.496057;1.119843;1.119721;4.498747;0.625376;8576;9;/public/script4.js
200;2;6645;0;1.415311;1.063005;1.062856;1.451894;0.625488;9649;9;/public/script5.js
200;2;5650;0;1.705805;1.107935;1.107820;1.707551;0.627156;9649;9;/public/script6.js
200;2;1809;0;1.480838;1.154047;1.153916;1.480982;0.642732;2680;9;/public/script7.js
200;2;3330;0;1.448127;1.114447;1.114352;1.448265;0.640282;4824;9;/public/script8.js
200;2;6519;0;1.444590;1.117603;1.117507;1.479913;0.639771;9648;9;/public/script9.js
200;2;4617;0;1.740964;1.122136;1.121969;1.741035;0.625035;8040;9;/public/script10.js
200;2;340;0;6.304972;5.986514;5.986433;6.305183;5.602561;2144;9;/public/script11.js
200;2;2649;0;2.426710;2.102643;2.102410;2.427964;1.681178;6432;9;/public/script12.js
200;2;2246;0;1.431351;1.091675;1.091572;1.431489;0.622401;3216;9;/public/script13.js
200;2;3090;0;1.734088;1.110024;1.109924;1.734153;0.626938;5360;9;/public/script14.js
200;2;2690;0;1.389277;1.039335;1.039140;1.394726;0.617117;3752;9;/public/script15.js
200;2;3018;0;1.414489;1.082267;1.082144;1.414777;0.617038;4271;9;/public/style1.css
200;2;162;0;2.652483;1.110553;1.110474;2.652997;0.623250;430;9;/public/style2.css
200;2;1270;0;1.682879;1.076517;1.076266;1.682985;0.628120;2139;9;/public/style3.css
200;2;948;0;2.816385;2.265717;2.265507;2.816650;0.660088;2672;9;/public/style4.css
200;2;2171;0;1.721521;1.103980;1.103875;1.721593;0.631635;3738;9;/public/style5.css
200;2;142;0;7.536066;7.209428;7.209177;7.536282;6.768310;1073;9;/public/style6.css
200;2;14606;0;1.309419;0.978251;0.978016;1.346859;0.584392;19673;10;/public/
200;2;333;0;1.401872;1.063961;1.063775;1.402080;0.578079;468;10;/public/script1.js
200;2;26608;0;2.570559;1.142550;1.142439;2.900717;0.589804;77184;10;/public/script2.js
200;2;3855;0;6.642660;6.310057;6.309889;6.673680;5.901024;25728;10;/public/script3.js
