response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect
 200;2;32;0;0.124783;0.085283;0.085192;0.124818;0.042814
 200;2;25;0;0.159033;0.090261;0.090124;0.159064;0.042624
 200;2;34;0;0.116987;0.080374;0.080108;0.117031;0.037130
 200;2;25;0;0.156433;0.086266;0.086085;0.156474;0.039511
 200;2;25;0;0.153943;0.111821;0.111534;0.154029;0.040561
 200;2;34;0;0.116278;0.079781;0.079606;0.116312;0.039987
 200;2;30;0;0.129736;0.082076;0.081769;0.129843;0.042807
 200;2;14;0;0.275344;0.201882;0.201373;0.275499;0.096070
 200;2;24;0;0.163899;0.119954;0.119455;0.163963;0.039686
 200;2;31;0;0.126682;0.089287;0.088962;0.126759;0.034999
 200;2;25;0;0.158162;0.119051;0.118825;0.158240;0.041081
 200;2;33;0;0.119388;0.081957;0.081761;0.119439;0.044129
 200;2;32;0;0.121812;0.083491;0.083226;0.121919;0.039242
 200;2;32;0;0.122958;0.087408;0.087205;0.122999;0.043193
 200;2;18;0;0.221571;0.182521;0.182120;0.221635;0.076933
 200;2;28;0;0.141677;0.088807;0.088448;0.141848;0.045420
 200;2;32;0;0.124408;0.086571;0.086272;0.124456;0.044359
 200;2;24;0;0.162149;0.120060;0.119860;0.162189;0.075221
 200;2;34;0;0.116711;0.080318;0.080115;0.116761;0.041205
 200;2;33;0;0.118216;0.081293;0.081088;0.118277;0.037787
 200;2;35;0;0.113584;0.079673;0.079382;0.113687;0.039996
 200;2;27;0;0.146019;0.086468;0.086260;0.146091;0.043804
 200;2;35;0;0.114149;0.076148;0.075855;0.114236;0.038949
 200;2;31;0;0.124973;0.085436;0.085185;0.125015;0.041385
 200;2;26;0;0.149265;0.087349;0.087134;0.149326;0.046678
 200;2;32;0;0.122467;0.086095;0.085941;0.122505;0.041875
 200;2;36;0;0.109143;0.073719;0.073628;0.109172;0.035880
 200;2;28;0;0.141269;0.097215;0.097108;0.141311;0.056044
 200;2;26;0;0.152940;0.116661;0.116213;0.153031;0.031662
 200;2;32;0;0.124836;0.088110;0.087730;0.124943;0.045051
 200;2;32;0;0.124533;0.081201;0.080968;0.124580;0.041751
 200;2;32;0;0.123425;0.081754;0.081573;0.123491;0.039427
 200;2;33;0;0.120244;0.084747;0.084597;0.120278;0.041397
 200;2;32;0;0.123824;0.088025;0.087847;0.123867;0.042740
 200;2;34;0;0.116775;0.079738;0.079510;0.116820;0.036709
 200;2;28;0;0.141897;0.106327;0.106048;0.141989;0.039641
 200;2;24;0;0.163155;0.120121;0.119858;0.163246;0.044292
 200;2;24;0;0.161366;0.125439;0.125051;0.161418;0.085129
 200;2;34;0;0.114806;0.078640;0.078444;0.114871;0.037228
 200;2;31;0;0.125766;0.086561;0.086394;0.125807;0.043310
 200;2;36;0;0.109408;0.071120;0.070891;0.109464;0.035921
 200;2;31;0;0.126305;0.078938;0.078697;0.126409;0.041178
 200;2;34;0;0.117318;0.078619;0.078293;0.117403;0.037506
 200;2;27;0;0.144552;0.106829;0.106445;0.144663;0.039929
 200;2;29;0;0.135952;0.097125;0.096668;0.136033;0.042259
 200;2;34;0;0.117491;0.080063;0.079836;0.117537;0.040864
 200;2;32;0;0.121981;0.079137;0.078937;0.122018;0.034720
 200;2;32;0;0.124866;0.083898;0.083540;0.124951;0.042038
 200;2;28;0;0.139813;0.084294;0.084080;0.139880;0.040910
 200;2;36;0;0.110816;0.077115;0.076923;0.110901;0.040054
 200;2;32;0;0.121281;0.085481;0.085230;0.121365;0.047280
 200;2;30;0;0.132852;0.079010;0.078783;0.132908;0.040671
 200;2;35;0;0.113269;0.077968;0.077692;0.113321;0.036989
 200;2;35;0;0.111746;0.076968;0.076794;0.111794;0.040420
 200;2;34;0;0.116224;0.076573;0.076360;0.116347;0.039086
