response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect
 200;3;21;0;0.185970;0.093316;0.088488;0.186081;0.000000
 200;3;22;0;0.180992;0.091158;0.087137;0.181113;0.000000
 200;3;20;0;0.192942;0.098292;0.093966;0.193059;0.000000
 200;3;21;0;0.185687;0.092502;0.089001;0.185822;0.000000
 200;3;17;0;0.225860;0.133119;0.128596;0.226099;0.000000
 200;3;21;0;0.187443;0.094924;0.090240;0.187573;0.000000
 200;3;20;0;0.195499;0.100689;0.095866;0.195638;0.000000
 200;3;22;0;0.181262;0.091641;0.086900;0.181391;0.000000
 200;3;27;0;0.146659;0.096124;0.091689;0.146759;0.000000
 200;3;29;0;0.137160;0.095776;0.091150;0.137343;0.000000
 200;3;26;0;0.151405;0.109662;0.104845;0.151584;0.000000
 200;3;27;0;0.147848;0.100590;0.096139;0.147971;0.000000
 200;3;17;0;0.227525;0.128204;0.123481;0.227696;0.000000
 200;3;22;0;0.179816;0.087004;0.084529;0.179863;0.000000
 200;3;19;0;0.209446;0.084313;0.082587;0.209552;0.000000
 200;3;21;0;0.183268;0.090105;0.087817;0.183381;0.000000
 200;3;20;0;0.191025;0.099112;0.095198;0.191141;0.000000
 200;3;31;0;0.126556;0.088412;0.083916;0.126660;0.000000
 200;3;21;0;0.190234;0.092024;0.087566;0.190368;0.000000
 200;3;22;0;0.180526;0.089360;0.086030;0.180653;0.000000
 200;3;20;0;0.194169;0.099844;0.097523;0.194295;0.000000
 200;3;30;0;0.130857;0.093739;0.088844;0.130959;0.000000
 200;3;17;0;0.233666;0.132921;0.131508;0.233719;0.000000
 200;3;22;0;0.178838;0.081160;0.078931;0.178948;0.000000
 200;3;20;0;0.191301;0.099940;0.096015;0.191411;0.000000
 200;3;21;0;0.183846;0.093464;0.088891;0.183979;0.000000
 200;3;20;0;0.197264;0.102096;0.097665;0.197399;0.000000
 200;3;18;0;0.220577;0.167513;0.162954;0.220770;0.000000
 200;3;20;0;0.191688;0.097215;0.092386;0.191823;0.000000
 200;3;28;0;0.139530;0.098074;0.094500;0.139664;0.000000
 200;3;29;0;0.135022;0.094601;0.090273;0.135151;0.000000
 200;3;20;0;0.190505;0.096645;0.092111;0.190641;0.000000
 200;3;18;0;0.220124;0.112301;0.107946;0.220223;0.000000
 200;3;20;0;0.197820;0.105458;0.100847;0.197907;0.000000
 200;3;22;0;0.181138;0.091058;0.086591;0.181246;0.000000
 200;3;21;0;0.186389;0.092842;0.088629;0.186542;0.000000
 200;3;21;0;0.185903;0.093565;0.088992;0.186022;0.000000
 200;3;22;0;0.180961;0.093685;0.089344;0.180994;0.000000
 200;3;21;0;0.183439;0.086826;0.082368;0.183561;0.000000
 200;3;22;0;0.178641;0.087479;0.082684;0.178763;0.000000
 200;3;21;0;0.186059;0.093634;0.089393;0.186165;0.000000
 200;3;22;0;0.180113;0.085415;0.082660;0.180224;0.000000
 200;3;24;0;0.163402;0.111535;0.108844;0.163588;0.000000
 200;3;20;0;0.191231;0.092989;0.088731;0.191363;0.000000
 200;3;21;0;0.181881;0.090839;0.086499;0.182025;0.000000
 200;3;20;0;0.198031;0.097406;0.093106;0.198228;0.000000
 200;3;21;0;0.186887;0.093994;0.089266;0.187022;0.000000
 200;3;21;0;0.189407;0.091775;0.087060;0.189536;0.000000
 200;3;21;0;0.183137;0.089058;0.084111;0.183276;0.000000
 200;3;21;0;0.189767;0.095017;0.090673;0.189895;0.000000
 200;3;30;0;0.132044;0.093194;0.089523;0.132180;0.000000
 200;3;21;0;0.186904;0.092497;0.087788;0.187051;0.000000
 200;3;21;0;0.182151;0.092458;0.088127;0.182275;0.000000
 200;3;20;0;0.193516;0.094176;0.089937;0.193634;0.000000
 200;3;21;0;0.183520;0.093263;0.088893;0.183637;0.000000
 200;3;21;0;0.185653;0.092882;0.088397;0.185770;0.000000
 200;3;20;0;0.193471;0.092512;0.088245;0.193611;0.000000
 200;3;21;0;0.183495;0.090369;0.086013;0.183602;0.000000
 200;3;21;0;0.183686;0.091271;0.086420;0.183905;0.000000
 200;3;28;0;0.140390;0.093148;0.088597;0.140492;0.000000
 200;3;30;0;0.132716;0.091468;0.086760;0.132865;0.000000
 200;3;21;0;0.189635;0.096655;0.092117;0.189763;0.000000
 200;3;20;0;0.198296;0.105067;0.100747;0.198404;0.000000
 200;3;29;0;0.133816;0.095904;0.091528;0.133912;0.000000
 200;3;21;0;0.184517;0.097816;0.093363;0.184637;0.000000
 200;3;21;0;0.183219;0.092032;0.087732;0.183346;0.000000
 200;3;21;0;0.182234;0.095681;0.091373;0.182343;0.000000
 200;3;19;0;0.200739;0.094811;0.090235;0.200868;0.000000
 200;3;26;0;0.148427;0.103112;0.100890;0.148523;0.000000
 200;3;27;0;0.143145;0.101025;0.096346;0.143265;0.000000
 200;3;28;0;0.139488;0.098969;0.095037;0.139663;0.000000
 200;3;21;0;0.186567;0.095661;0.091209;0.186699;0.000000
 200;3;22;0;0.180868;0.092522;0.087796;0.180988;0.000000
 200;3;21;0;0.183047;0.092904;0.088299;0.183163;0.000000
 200;3;29;0;0.136140;0.093920;0.089341;0.136250;0.000000
 200;3;21;0;0.181862;0.091981;0.087733;0.181965;0.000000
 200;3;21;0;0.185828;0.094845;0.090092;0.185958;0.000000
 200;3;20;0;0.191189;0.099480;0.094958;0.191307;0.000000
 200;3;21;0;0.185819;0.093486;0.089249;0.186047;0.000000
 200;3;30;0;0.132675;0.089949;0.085193;0.132786;0.000000
 200;3;20;0;0.196303;0.105733;0.101350;0.196427;0.000000
 200;3;21;0;0.185770;0.094996;0.090559;0.185893;0.000000
 200;3;22;0;0.176078;0.086126;0.081725;0.176210;0.000000
 200;3;21;0;0.182244;0.093147;0.088326;0.182429;0.000000
 200;3;21;0;0.185824;0.093634;0.088962;0.185944;0.000000
 200;3;20;0;0.192049;0.097259;0.092758;0.192291;0.000000
 200;3;21;0;0.182946;0.091080;0.086505;0.183092;0.000000
 200;3;20;0;0.191327;0.085131;0.080433;0.191468;0.000000
 200;3;22;0;0.179913;0.090993;0.086433;0.180058;0.000000
 200;3;21;0;0.186064;0.095794;0.091039;0.186190;0.000000
 200;3;19;0;0.208348;0.115427;0.110802;0.208477;0.000000
 200;3;20;0;0.190916;0.100227;0.095975;0.191048;0.000000
 200;3;22;0;0.181348;0.091230;0.086788;0.181491;0.000000
 200;3;29;0;0.135770;0.096851;0.092221;0.135911;0.000000
 200;3;22;0;0.179509;0.087923;0.083485;0.179655;0.000000
 200;3;19;0;0.199997;0.109267;0.104850;0.200134;0.000000
 200;3;21;0;0.183895;0.095019;0.090862;0.183985;0.000000
 200;3;21;0;0.185412;0.091652;0.087739;0.185525;0.000000
 200;3;29;0;0.136051;0.092258;0.087954;0.136159;0.000000
 200;3;18;0;0.214152;0.090040;0.086648;0.214282;0.000000
 200;3;21;0;0.189894;0.093431;0.088985;0.190092;0.000000
 200;3;21;0;0.185819;0.095749;0.091260;0.185926;0.000000
 200;3;21;0;0.186209;0.093355;0.088634;0.186332;0.000000
 200;3;21;0;0.186482;0.094788;0.090458;0.186623;0.000000
 200;3;20;0;0.190426;0.098317;0.094230;0.190530;0.000000
 200;3;26;0;0.149023;0.090832;0.086539;0.149194;0.000000
 200;3;21;0;0.186197;0.092012;0.087943;0.186407;0.000000
 200;3;13;0;0.291762;0.199761;0.195587;0.291930;0.000000
 200;3;19;0;0.206092;0.145850;0.141389;0.206259;0.000000
 200;3;17;0;0.233775;0.139072;0.134475;0.233915;0.000000
 200;3;21;0;0.183761;0.089698;0.085282;0.183901;0.000000
 200;3;25;0;0.154538;0.111498;0.107214;0.154660;0.000000
 200;3;20;0;0.191524;0.099674;0.094793;0.191650;0.000000
 200;3;20;0;0.191719;0.097654;0.093069;0.191852;0.000000
 200;3;22;0;0.180476;0.089623;0.085169;0.180622;0.000000
 200;3;20;0;0.197756;0.097280;0.092850;0.197888;0.000000
 200;3;21;0;0.186442;0.095806;0.090824;0.186634;0.000000
 200;3;21;0;0.187325;0.096582;0.092216;0.187437;0.000000
 200;3;20;0;0.190391;0.094566;0.089769;0.190503;0.000000
 200;3;20;0;0.198127;0.095435;0.090596;0.198298;0.000000
 200;3;19;0;0.203100;0.106095;0.104168;0.203201;0.000000
 200;3;27;0;0.143338;0.096172;0.091829;0.143453;0.000000
 200;3;22;0;0.181072;0.089162;0.085330;0.181195;0.000000
 200;3;21;0;0.186122;0.093817;0.089302;0.186244;0.000000
 200;3;20;0;0.193351;0.102826;0.098462;0.193484;0.000000
 200;3;20;0;0.191699;0.098381;0.094129;0.191818;0.000000
 200;3;20;0;0.195596;0.105285;0.100853;0.195726;0.000000
 200;3;21;0;0.182993;0.092550;0.088047;0.183104;0.000000
 200;3;30;0;0.130936;0.089787;0.085384;0.131075;0.000000
 200;3;19;0;0.205839;0.101597;0.096883;0.205970;0.000000
 200;3;17;0;0.229139;0.136571;0.132072;0.229277;0.000000
 200;3;21;0;0.187733;0.096528;0.092187;0.187867;0.000000
 200;3;19;0;0.203646;0.112805;0.107992;0.203805;0.000000
 200;3;21;0;0.186583;0.090460;0.085905;0.186894;0.000000
 200;3;22;0;0.179647;0.089386;0.084969;0.179782;0.000000
 200;3;21;0;0.187397;0.094391;0.090063;0.187523;0.000000
 200;3;28;0;0.139567;0.094204;0.089830;0.139678;0.000000
 200;3;21;0;0.183438;0.090178;0.085688;0.183749;0.000000
 200;3;20;0;0.198773;0.104720;0.100039;0.198909;0.000000
 200;3;21;0;0.187221;0.097863;0.093488;0.187347;0.000000
 200;3;23;0;0.166843;0.088369;0.083635;0.166952;0.000000
 200;3;21;0;0.181764;0.091816;0.087085;0.181871;0.000000
 200;3;21;0;0.183397;0.088627;0.083870;0.183535;0.000000
 200;3;20;0;0.195576;0.104455;0.100128;0.195704;0.000000
 200;3;21;0;0.182887;0.093094;0.088279;0.183021;0.000000
 200;3;26;0;0.153433;0.105661;0.100919;0.153543;0.000000
 200;3;21;0;0.184500;0.093281;0.088584;0.184604;0.000000
 200;3;21;0;0.185165;0.093216;0.088498;0.185292;0.000000
 200;3;21;0;0.184377;0.091234;0.086436;0.184506;0.000000
 200;3;21;0;0.183262;0.089447;0.084499;0.183394;0.000000
 200;3;18;0;0.213688;0.092234;0.087951;0.213814;0.000000
 200;3;20;0;0.190430;0.096499;0.092271;0.190552;0.000000
 200;3;21;0;0.183097;0.091982;0.087756;0.183298;0.000000
 200;3;30;0;0.133059;0.092067;0.087374;0.133155;0.000000
 200;3;29;0;0.137478;0.098091;0.093767;0.137588;0.000000
 200;3;21;0;0.182944;0.089985;0.085321;0.183086;0.000000
 200;3;21;0;0.186306;0.095306;0.090413;0.186446;0.000000
 200;3;22;0;0.178857;0.090509;0.086308;0.178988;0.000000
 200;3;31;0;0.128811;0.094316;0.089419;0.128910;0.000000
 200;3;20;0;0.192002;0.099214;0.094370;0.192099;0.000000
 200;3;20;0;0.191473;0.089554;0.085075;0.191589;0.000000
 200;3;22;0;0.180791;0.088155;0.083550;0.180920;0.000000
 200;3;21;0;0.183009;0.092337;0.087949;0.183143;0.000000
 200;3;21;0;0.182949;0.091291;0.086819;0.183081;0.000000
 200;3;20;0;0.198335;0.104222;0.099752;0.198478;0.000000
 200;3;22;0;0.180699;0.092982;0.088524;0.180823;0.000000
 200;3;20;0;0.190381;0.098303;0.094013;0.190501;0.000000
 200;3;20;0;0.196218;0.106186;0.101821;0.196332;0.000000
 200;3;22;0;0.180059;0.092870;0.088225;0.180244;0.000000
 200;3;18;0;0.218989;0.090614;0.085582;0.219161;0.000000
 200;3;21;0;0.183256;0.091796;0.087482;0.183435;0.000000
 200;3;26;0;0.153395;0.112248;0.107913;0.153533;0.000000
 200;3;21;0;0.184809;0.093860;0.089611;0.184941;0.000000
 200;3;21;0;0.183427;0.088658;0.086383;0.183614;0.000000
 200;3;21;0;0.188374;0.093667;0.091344;0.188459;0.000000
 200;3;22;0;0.179388;0.089712;0.086120;0.179526;0.000000
 200;3;18;0;0.211768;0.122630;0.118101;0.211951;0.000000
 200;3;22;0;0.181310;0.089251;0.084882;0.181467;0.000000
 200;3;20;0;0.190845;0.087846;0.083063;0.190970;0.000000
 200;3;21;0;0.185998;0.094738;0.089905;0.186082;0.000000
 200;3;30;0;0.130267;0.087836;0.083902;0.130338;0.000000
 200;3;16;0;0.236855;0.086964;0.082438;0.236975;0.000000
 200;3;21;0;0.187123;0.145757;0.140915;0.187243;0.000000
 200;3;16;0;0.244373;0.153571;0.149053;0.244503;0.000000
 200;3;21;0;0.189032;0.097509;0.093315;0.189165;0.000000
 200;3;32;0;0.124153;0.085952;0.081193;0.124251;0.000000
 200;3;18;0;0.213102;0.121148;0.116555;0.213226;0.000000
 200;3;22;0;0.180498;0.092151;0.087685;0.180605;0.000000
 200;3;21;0;0.183819;0.089572;0.085270;0.183947;0.000000
 200;3;29;0;0.135181;0.093767;0.088902;0.135279;0.000000
 200;3;22;0;0.177317;0.087176;0.082727;0.177453;0.000000
 200;3;18;0;0.219924;0.174048;0.169431;0.220061;0.000000
 200;3;27;0;0.143941;0.094426;0.090139;0.144049;0.000000
 200;3;21;0;0.185665;0.093530;0.088739;0.185776;0.000000
 200;3;29;0;0.134886;0.096107;0.091828;0.134987;0.000000
 200;3;29;0;0.134203;0.093353;0.088550;0.134311;0.000000
 200;3;17;0;0.226489;0.109529;0.105093;0.226669;0.000000
 200;3;18;0;0.217493;0.128372;0.123903;0.217599;0.000000
 200;3;29;0;0.137035;0.092036;0.087568;0.137154;0.000000
 200;3;14;0;0.268692;0.136556;0.132071;0.268829;0.000000
 200;3;21;0;0.184516;0.091572;0.087001;0.184656;0.000000
 200;3;30;0;0.132781;0.088606;0.083466;0.132945;0.000000
 200;3;21;0;0.189418;0.096165;0.091427;0.189554;0.000000
 200;3;27;0;0.144093;0.093234;0.088783;0.144219;0.000000
 200;3;30;0;0.132739;0.093599;0.088625;0.132841;0.000000
 200;3;22;0;0.180153;0.087956;0.083121;0.180290;0.000000
 200;3;21;0;0.188246;0.093882;0.089188;0.188391;0.000000
 200;3;17;0;0.223898;0.101977;0.097641;0.224009;0.000000
 200;3;22;0;0.181113;0.088677;0.083995;0.181236;0.000000
 200;3;21;0;0.188542;0.093333;0.089106;0.188694;0.000000
 200;3;21;0;0.185410;0.096332;0.091636;0.185522;0.000000
 200;3;21;0;0.186407;0.092349;0.087510;0.186547;0.000000
 200;3;22;0;0.179894;0.089708;0.085034;0.180024;0.000000
 200;3;19;0;0.209737;0.101410;0.097195;0.209863;0.000000
 200;3;21;0;0.185306;0.091237;0.087025;0.185442;0.000000
