response_code ;http_version ;speed_download ;speed_upload ;time_starttransfer ;time_pretransfer ;time_appconnect ;time_total ;time_connect
          200 ;           3 ;             0 ;           0 ;         13.378663 ;        9.043593 ;       9.038384 ; 13.378684 ;    5.514822
          200 ;           3 ;             0 ;           0 ;         12.618202 ;       12.270353 ;      12.266836 ; 12.618239 ;   10.786554
          200 ;           3 ;             0 ;           0 ;          8.479164 ;        7.645935 ;       7.638098 ;  8.479183 ;    5.512279
          200 ;           3 ;             0 ;           0 ;         10.065395 ;        8.178678 ;       8.176829 ; 10.065421 ;    5.509891
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        8.217085 ;       8.214819 ; 38.218386 ;    5.509658
          200 ;           3 ;             0 ;           0 ;         12.568386 ;        8.247869 ;       8.245262 ; 12.568412 ;    5.514143
          200 ;           3 ;             0 ;           0 ;         12.613145 ;       12.263833 ;      12.260089 ; 12.613184 ;   10.775572
          200 ;           3 ;             0 ;           0 ;         12.540603 ;        8.218414 ;       8.216189 ; 12.540622 ;    5.512706
          200 ;           3 ;             0 ;           0 ;         12.555127 ;        8.242747 ;       8.240102 ; 12.555150 ;    5.517565
          200 ;           3 ;             0 ;           0 ;         12.189149 ;        8.238330 ;       8.235627 ; 12.189211 ;    5.517504
          200 ;           3 ;             0 ;           0 ;         12.892872 ;        8.252547 ;       8.250467 ; 12.892895 ;    5.520977
          200 ;           3 ;             0 ;           0 ;         13.569980 ;       12.250696 ;      12.246955 ; 13.570033 ;   10.772765
          200 ;           3 ;             0 ;           0 ;         12.553440 ;        8.249541 ;       8.247153 ; 12.553461 ;    5.522155
          200 ;           3 ;             0 ;           0 ;         10.405827 ;        9.183798 ;       9.180198 ; 10.405851 ;    5.520047
          200 ;           3 ;             0 ;           0 ;         10.411584 ;        9.185512 ;       9.182144 ; 10.411604 ;    5.520706
          200 ;           3 ;             0 ;           0 ;         12.881476 ;        8.252199 ;       8.250146 ; 12.881490 ;    5.520220
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.323976 ;    5.520711
          200 ;           3 ;             0 ;           0 ;         13.195990 ;        8.377476 ;       8.375114 ; 13.196029 ;    5.519944
          200 ;           3 ;             0 ;           0 ;         12.576912 ;        8.261399 ;       8.259244 ; 12.576935 ;    5.519213
          200 ;           3 ;             0 ;           0 ;         14.034356 ;       13.309782 ;      13.306849 ; 14.034425 ;   10.782881
          200 ;           3 ;             0 ;           0 ;         13.306228 ;        8.396669 ;       8.393930 ; 13.306248 ;    5.519942
          200 ;           3 ;             0 ;           0 ;         13.233051 ;        8.384471 ;       8.381785 ; 13.233099 ;    5.520142
          200 ;           3 ;             0 ;           0 ;         12.773102 ;        8.277657 ;       8.275699 ; 12.773113 ;    5.522043
          200 ;           3 ;             0 ;           0 ;         13.304721 ;        8.391132 ;       8.388235 ; 13.304751 ;    5.519105
          200 ;           3 ;             0 ;           0 ;         12.602728 ;       12.257719 ;      12.253218 ; 12.602750 ;   10.780435
          200 ;           3 ;             0 ;           0 ;         13.203437 ;        8.378905 ;       8.376203 ; 13.203586 ;    5.519165
          200 ;           3 ;             0 ;           0 ;         10.088712 ;        8.284830 ;       8.282841 ; 10.088748 ;    5.516569
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.322583 ;    5.518445
          200 ;           3 ;             0 ;           0 ;         13.178728 ;        8.372096 ;       8.369781 ; 13.178919 ;    5.517888
          200 ;           3 ;             0 ;           0 ;         13.177906 ;        8.376589 ;       8.373994 ; 13.177938 ;    5.515492
          200 ;           3 ;             0 ;           0 ;         10.163870 ;        8.405715 ;       8.402890 ; 10.163896 ;    5.517678
          200 ;           3 ;             0 ;           0 ;         10.424925 ;        9.214085 ;       9.210625 ; 10.424943 ;    5.515352
          200 ;           3 ;             0 ;           0 ;         10.426488 ;        9.202454 ;       9.199140 ; 10.426500 ;    5.519267
          200 ;           3 ;             0 ;           0 ;         13.351837 ;        8.385542 ;       8.382936 ; 13.351857 ;    5.519238
          200 ;           3 ;             0 ;           0 ;         12.750038 ;        8.264343 ;       8.262298 ; 12.750052 ;    5.516538
          200 ;           3 ;             0 ;           0 ;         10.473891 ;        9.210900 ;       9.207392 ; 10.473921 ;    5.516445
          200 ;           3 ;             0 ;           0 ;         12.578554 ;        8.257116 ;       8.255116 ; 12.578576 ;    5.513652
          200 ;           3 ;             0 ;           0 ;         12.636132 ;       12.304081 ;      12.299348 ; 12.636152 ;   10.786540
          200 ;           3 ;             0 ;           0 ;         14.030884 ;        9.296470 ;       9.290792 ; 14.030948 ;    5.514247
          200 ;           3 ;             0 ;           0 ;         10.419288 ;        9.195778 ;       9.192270 ; 10.419303 ;    5.512925
          200 ;           3 ;             0 ;           0 ;         12.784215 ;        8.271768 ;       8.269734 ; 12.784228 ;    5.513576
          200 ;           3 ;             0 ;           0 ;         10.143236 ;        8.277458 ;       8.275517 ; 10.143285 ;    5.513025
          200 ;           3 ;             0 ;           0 ;         10.195099 ;        8.396786 ;       8.394058 ; 10.195120 ;    5.511491
