response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect
 200;3;0;70725;148.262748;1.108271;1.101521;148.262783;0.642723
 200;3;0;85416;122.760162;0.847594;0.841436;122.760190;0.398000
 200;3;0;95112;110.246092;0.909583;0.901792;110.246110;0.373919
 200;3;0;80238;130.682874;0.922731;0.914170;130.682890;0.403485
 200;3;0;97594;107.442478;0.872992;0.871827;107.442499;0.396751
 200;3;0;93931;111.633603;0.877551;0.869858;111.633619;0.387117
 200;3;0;102650;102.150142;0.971638;0.969476;102.150159;0.407682
 200;1.1;0;382234;27.433244;1.102993;1.102601;27.433337;0.794786
 200;3;0;89635;116.981752;0.964363;0.956303;116.981782;0.376416
 200;3;0;80435;130.363001;0.940609;0.933562;130.363022;0.386284
