response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect
 200;3;0;69081;15.178785;1.223674;1.154360;15.178832;0.652900
 200;3;0;89381;11.731408;0.921032;0.919836;11.731442;0.385874
 200;3;0;87281;12.013640;0.899425;0.898085;12.013697;0.379667
 200;1.1;0;172767;6.070398;1.136748;1.136667;6.070465;0.806529
 200;3;0;107720;9.736123;0.893885;0.886639;9.736156;0.396841
 200;1.1;0;136595;7.677874;1.154831;1.154473;7.677989;0.823350
 200;3;0;84741;12.373734;0.965276;0.957738;12.373772;0.375296
 200;3;0;107520;9.752347;0.848405;0.841203;9.752371;0.397369
 200;3;0;68183;15.381770;6.083752;6.076293;15.381788;5.582836
 200;1.1;0;184483;5.684877;1.029768;1.029428;5.684964;0.723306
 200;3;0;102302;10.249780;0.957734;0.950278;10.249805;0.412352
 200;3;0;72227;14.520585;0.910413;0.902812;14.520606;0.383174
 200;3;0;77689;13.497060;0.842905;0.841693;13.497086;0.410998
 200;3;0;62304;16.829778;0.813136;0.806533;16.829793;0.389014
 200;3;0;41261;25.412808;6.259355;6.251903;25.412829;5.568182
 200;3;0;68423;15.324761;0.953606;0.946244;15.324796;0.403007
 200;3;0;97415;10.763969;0.781392;0.774605;10.763995;0.267750
 200;3;0;69249;15.142030;0.867745;0.860524;15.142058;0.263272
 200;3;0;108357;9.676949;0.878716;0.871906;9.676974;0.268084
 200;3;0;73104;14.343427;0.786690;0.779772;14.343452;0.265628
 200;3;0;68186;15.378136;0.931761;0.924226;15.378166;0.380169
 200;3;0;97428;10.762448;0.856302;0.849358;10.762478;0.386611
 200;3;0;92230;11.371271;0.882301;0.875059;11.371296;0.394757
 200;3;0;91221;11.497046;0.842770;0.835712;11.497090;0.269105
 200;3;0;79907;13.122368;0.861314;0.859888;13.122396;0.262520
 200;3;0;51722;20.276890;6.103621;6.096205;20.276915;5.561496
 200;3;0;51197;20.481008;0.878726;0.871522;20.481033;0.368343
 200;3;0;102468;10.233132;0.877518;0.870065;10.233162;0.391236
 200;3;0;83108;12.616891;0.860307;0.853113;12.616918;0.366694
 200;3;0;51865;20.217287;6.235875;6.228398;20.217313;5.586470
 200;3;0;78906;13.291363;0.956981;0.949525;13.291383;0.398970
 200;3;0;80970;12.950114;0.957996;0.950793;12.950139;0.399361
 200;3;0;71994;14.567492;0.943377;0.935867;14.567518;0.381774
 200;3;0;106740;9.825541;0.899213;0.892368;9.825561;0.395120
 200;3;0;77008;13.616284;0.924778;0.917395;13.616312;0.387403
 200;3;0;98382;10.658107;0.850152;0.842931;10.658132;0.396870
 200;3;0;84247;12.446304;0.889910;0.884282;12.446327;0.374120
 200;3;0;61203;17.132498;0.903771;0.900377;17.132525;0.262657
 200;3;0;112865;9.290492;0.924489;0.917389;9.290509;0.409774
 200;1.1;0;253835;4.131661;1.104428;1.104050;4.131731;0.768524
 200;3;0;68555;15.295182;0.949898;0.947054;15.295208;0.409563
 200;3;0;58400;17.955006;0.870786;0.863395;17.955027;0.407216
 200;3;0;103507;10.130444;0.926073;0.919664;10.130469;0.396945
 200;3;0;85121;12.318541;0.901925;0.894317;12.318562;0.413158
 200;3;0;73526;14.261224;0.906070;0.898971;14.261240;0.368013
 200;3;0;78274;13.396121;0.979840;0.972504;13.396145;0.397104
 200;3;0;77612;13.510352;0.782640;0.775652;13.510381;0.263438
 200;3;0;113366;9.249420;0.845866;0.839345;9.249441;0.260492
 200;3;0;80922;12.957706;0.860034;0.852680;12.957742;0.370538
 200;3;0;80900;12.963880;0.991621;0.984140;12.963905;0.377731
