response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect
 200;2;0;355421;1.318385;1.318282;1.318054;29.502858;0.973381
 200;2;0;346080;6.263879;6.263740;6.263474;30.299173;5.894261
 200;2;0;361828;0.837971;0.837886;0.837752;28.980475;0.537707
 200;2;0;350399;3.475917;3.475770;3.475508;29.925744;0.580705
 200;2;0;328233;0.856852;0.856711;0.856395;31.946608;0.503013
 200;2;0;353097;0.941145;0.940980;0.940785;29.697055;0.592193
 200;2;0;410237;0.898789;0.898652;0.898368;25.560669;0.579047
 200;2;0;334242;1.922918;1.922821;1.922698;31.372288;1.572948
 200;2;0;354129;0.891757;0.891616;0.891365;29.610530;0.565660
 200;2;1;429047;0.895343;0.895204;0.895040;24.440064;0.577020
