response_code;http_version;speed_download;speed_upload;time_starttransfer;time_pretransfer;time_appconnect;time_total;time_connect
 200;3;0;873539;1.200347;0.131589;0.129377;1.200376;0.003049
 200;3;0;988197;1.061075;0.081380;0.079780;1.061100;0.002559
 200;3;0;1075039;0.975360;0.074675;0.073056;0.975384;0.002496
 200;3;0;1004062;1.044315;0.077840;0.076207;1.044333;0.002598
 200;3;0;1115836;0.939707;0.077897;0.076213;0.939722;0.002663
 200;3;0;1030593;1.017422;0.091447;0.089583;1.017449;0.002548
 200;3;0;1087700;0.964007;0.078633;0.076908;0.964030;0.002733
 200;3;0;874989;1.198361;0.078681;0.077043;1.198387;0.002520
 200;3;0;994171;1.054702;0.079511;0.077912;1.054723;0.002402
 200;3;0;1016689;1.031338;0.078440;0.076902;1.031363;0.002659
 200;3;0;985644;1.063827;0.075303;0.073679;1.063848;0.002414
 200;3;0;992205;1.056791;0.076370;0.074790;1.056813;0.002787
 200;3;0;982431;1.067517;0.081208;0.079327;1.067536;0.002671
 200;3;0;1016088;1.031948;0.103229;0.101315;1.031973;0.002506
 200;3;0;1065922;0.983701;0.080499;0.078696;0.983726;0.002869
 200;3;0;1079221;0.971586;0.079001;0.077242;0.971604;0.002539
 200;3;0;1069084;0.980798;0.090116;0.088222;0.980817;0.002432
 200;3;0;1098285;0.954908;0.076544;0.074985;0.954926;0.002863
 200;3;0;1118192;0.937726;0.080416;0.078734;0.937742;0.002452
 200;3;0;1050889;0.997970;0.092978;0.091156;0.997994;0.002328
 200;3;0;1101982;0.951520;0.091176;0.089392;0.951536;0.002540
 200;3;0;1095091;0.957503;0.076678;0.075046;0.957524;0.002573
 200;3;0;1108671;0.945958;0.091767;0.089864;0.945980;0.002614
 200;3;0;1163965;0.900844;0.075799;0.074117;0.900865;0.002595
 200;3;0;1084419;0.966928;0.077016;0.075340;0.966947;0.002539
 200;3;0;1089110;0.962759;0.078173;0.076539;0.962782;0.002878
 200;3;0;1095477;0.957350;0.081244;0.079419;0.957373;0.002609
 200;3;0;1064107;0.985381;0.077619;0.075927;0.985404;0.002424
 200;3;0;1107864;0.946463;0.076784;0.075039;0.946484;0.002588
 200;3;0;932640;1.124284;0.076727;0.075040;1.124309;0.002532
 200;3;0;1039578;1.008830;0.078125;0.076420;1.008852;0.002545
 200;3;0;1098976;0.954301;0.090393;0.088551;0.954325;0.002715
 200;3;0;1139090;0.920516;0.075906;0.074184;0.920538;0.002814
 200;3;0;1033838;1.014236;0.077885;0.076290;1.014255;0.002527
 200;3;0;1101480;0.951951;0.075959;0.074238;0.951970;0.002599
 200;3;0;1011656;1.036461;0.077664;0.075921;1.036494;0.002513
 200;3;0;906038;1.157297;0.104832;0.102943;1.157319;0.002474
 200;3;0;1006661;1.041614;0.082407;0.080551;1.041637;0.002526
 200;3;0;1054114;0.994724;0.081256;0.079603;0.994746;0.002558
 200;3;0;1063531;0.985914;0.074972;0.073267;0.985938;0.002809
 200;3;0;1061463;0.987837;0.075971;0.074392;0.987859;0.002453
 200;3;0;990689;1.058406;0.082314;0.080561;1.058431;0.002420
 200;3;0;1128807;0.928903;0.079902;0.078296;0.928924;0.002586
 200;3;0;1084893;0.966500;0.082452;0.080653;0.966524;0.002673
 200;3;0;995100;1.053719;0.077001;0.075294;1.053739;0.002905
 200;3;0;1050543;0.998103;0.078772;0.077021;0.998127;0.002616
 200;3;0;1041853;1.006430;0.080368;0.078626;1.006452;0.005346
 200;3;0;1083384;0.968036;0.078606;0.076880;0.968060;0.002534
 200;3;0;1109948;0.944689;0.085878;0.084023;0.944707;0.002407
 200;3;0;1087504;0.964186;0.078807;0.077239;0.964204;0.002611
 200;3;0;1126350;0.930931;0.091724;0.089791;0.930950;0.002369
 200;3;0;1080664;0.970283;0.075157;0.073500;0.970307;0.002496
 200;3;0;1056292;0.992672;0.081590;0.079746;0.992695;0.002915
 200;3;0;1087770;0.963949;0.076990;0.075201;0.963968;0.002642
 200;3;0;1079821;0.971043;0.077327;0.075601;0.971064;0.002749
 200;3;0;1131986;0.926290;0.082425;0.080821;0.926315;0.002546
 200;3;0;1115583;0.939911;0.076652;0.074949;0.939935;0.002528
 200;3;0;1045202;1.003205;0.079702;0.078164;1.003228;0.002833
 200;3;0;1079308;0.971511;0.077218;0.075488;0.971526;0.002531
 200;3;0;1036503;1.011631;0.083679;0.082073;1.011647;0.002597
 200;3;0;938150;1.117690;0.085691;0.083982;1.117705;0.002819
 200;3;0;1070822;0.979203;0.077373;0.075687;0.979225;0.002396
 200;3;0;1076147;0.974356;0.080429;0.078826;0.974379;0.002530
 200;3;0;963591;1.088389;0.077277;0.075626;1.088408;0.002642
 200;3;0;1043523;1.004823;0.085295;0.083463;1.004842;0.002829
 200;3;0;869207;1.206333;0.080191;0.078468;1.206358;0.002604
 200;3;0;1046634;1.002027;0.078530;0.076942;1.002051;0.002560
 200;3;0;1151498;0.910593;0.076656;0.075022;0.910619;0.002604
 200;3;0;1083905;0.967378;0.080906;0.079145;0.967405;0.002541
 200;3;0;1112958;0.942126;0.078318;0.076647;0.942152;0.002493
 200;3;0;1093265;0.959105;0.080577;0.078887;0.959123;0.002544
 200;3;0;993845;1.055046;0.078695;0.077045;1.055069;0.002634
 200;3;0;951077;1.102490;0.074835;0.073138;1.102514;0.002688
 200;3;0;1125852;0.931337;0.081426;0.079644;0.931362;0.002693
 200;3;0;1026561;1.021620;0.081540;0.079909;1.021645;0.002599
 200;3;0;1120190;0.936049;0.083166;0.081425;0.936069;0.002647
 200;3;0;931398;1.126004;0.080431;0.078647;1.126028;0.002762
 200;3;0;869611;1.206010;0.149184;0.146431;1.206034;0.002544
 200;3;0;1113996;0.941255;0.078154;0.076438;0.941274;0.002601
 200;3;0;747442;1.402874;0.082886;0.081143;1.402885;0.002559
 200;3;0;1089751;0.962380;0.077588;0.075907;0.962404;0.002543
 200;3;0;980804;1.069076;0.085503;0.083713;1.069098;0.002418
 200;3;0;1131063;0.927238;0.073561;0.072007;0.927252;0.002511
 200;3;0;1081657;0.969400;0.075461;0.073915;0.969416;0.002485
 200;3;0;1072046;0.978083;0.078654;0.077026;0.978107;0.002393
 200;3;0;1052293;0.996446;0.081605;0.079938;0.996467;0.002730
 200;3;0;1094419;0.958070;0.082778;0.081081;0.958112;0.002656
 200;3;0;1050548;0.998108;0.078544;0.076913;0.998122;0.002457
 200;3;0;931335;1.125872;0.078688;0.077123;1.125884;0.002532
 200;3;0;1123619;0.933202;0.080980;0.079365;0.933213;0.002397
 200;3;0;1156882;0.906536;0.086401;0.084557;0.906558;0.002827
 200;3;0;1074080;0.976423;0.078172;0.076451;0.976445;0.002518
 200;3;0;1047374;1.001134;0.089779;0.087987;1.001147;0.002550
 200;3;0;1085617;0.965870;0.078662;0.077045;0.965880;0.002377
 200;3;0;1046227;1.002226;0.080695;0.078986;1.002245;0.002404
 200;3;0;1008179;1.040046;0.074901;0.073306;1.040069;0.002434
 200;3;0;1048794;0.999766;0.076721;0.075226;0.999792;0.002713
 200;3;0;1093659;0.958766;0.079601;0.077950;0.958777;0.002552
 200;3;0;1041593;1.006693;0.079641;0.077881;1.006704;0.002377
 200;3;0;1077923;0.972748;0.077165;0.075601;0.972774;0.002519
