 200;3;3753;0;0.320853;0.236488;0.232599;0.321039;0.000000;0;/public/
 200;3;2160;0;0.216526;0.121201;0.119246;0.216585;0.000000;0;/public/script1.js
 200;3;16790;0;0.213669;0.120958;0.119006;0.215719;0.000000;0;/public/script2.js
 200;3;90272;0;0.192601;0.119980;0.118250;0.192638;0.000000;0;/public/script3.js
 200;3;5954;0;0.202434;0.120477;0.118978;0.202520;0.000000;0;/public/script4.js
 200;3;20833;0;0.192377;0.120298;0.118485;0.196458;0.000000;0;/public/script5.js
 200;3;30392;0;0.317398;0.122216;0.120789;0.317476;0.000000;0;/public/script6.js
 200;3;11502;0;0.232906;0.115388;0.113256;0.232997;0.000000;0;/public/script7.js
 200;3;20045;0;0.239103;0.117489;0.115609;0.240652;0.000000;0;/public/script8.js
 200;3;8972;0;0.267295;0.121050;0.118835;0.269151;0.000000;0;/public/script9.js
 200;3;37984;0;0.209435;0.118999;0.117588;0.211667;0.000000;0;/public/script10.js
 200;3;8417;0;0.254558;0.115954;0.114536;0.254700;0.000000;0;/public/script11.js
 200;3;18844;0;0.341295;0.121487;0.120104;0.341322;0.000000;0;/public/script12.js
 200;3;20469;0;0.157068;0.110233;0.108763;0.157111;0.000000;0;/public/script13.js
 200;3;17425;0;0.307526;0.110090;0.108647;0.307590;0.000000;0;/public/script14.js
 200;3;9551;0;0.252769;0.106679;0.105067;0.252849;0.000000;0;/public/script15.js
 200;3;14249;0;0.299682;0.101730;0.100332;0.299728;0.000000;0;/public/style1.css
 200;3;1327;0;0.323748;0.103999;0.102578;0.323804;0.000000;0;/public/style2.css
 200;3;6632;0;0.322480;0.135864;0.134084;0.322518;0.000000;0;/public/style3.css
 200;3;8227;0;0.324715;0.161815;0.160637;0.324771;0.000000;0;/public/style4.css
 200;3;13320;0;0.181250;0.135936;0.134059;0.181297;0.000000;0;/public/style5.css
 200;3;3168;0;0.338597;0.135115;0.133161;0.338639;0.000000;0;/public/style6.css
 200;3;75791;0;0.259516;0.168240;0.167158;0.259567;0.000000;1;/public/
 200;3;2103;0;0.222485;0.120761;0.119493;0.222510;0.000000;1;/public/script1.js
 200;3;4994;0;0.241018;0.121102;0.120170;0.241052;0.000000;1;/public/script2.js
 200;3;5838;0;0.206177;0.119968;0.118966;0.206207;0.000000;1;/public/script3.js
 200;3;15685;0;0.231019;0.119602;0.117865;0.231046;0.000000;1;/public/script4.js
 200;3;27616;0;0.279412;0.124897;0.124005;0.279538;0.000000;1;/public/script5.js
 200;3;17115;0;0.211703;0.118000;0.116981;0.211742;0.000000;1;/public/script6.js
 200;3;7330;0;0.280091;0.137387;0.136433;0.329456;0.000000;1;/public/script7.js
 200;3;22048;0;0.216208;0.116530;0.115512;0.218788;0.000000;1;/public/script8.js
 200;3;19144;0;0.276930;0.122165;0.121271;0.276951;0.000000;1;/public/script9.js
 200;3;4359;0;0.276609;0.121954;0.121026;0.276634;0.000000;1;/public/script10.js
 200;3;9450;0;0.226833;0.115603;0.114733;0.226862;0.000000;1;/public/script11.js
 200;3;18414;0;0.349259;0.134535;0.133521;0.349298;0.000000;1;/public/script12.js
 200;3;7882;0;0.407936;0.128921;0.127957;0.407979;0.000000;1;/public/script13.js
 200;3;3608;0;0.334218;0.121045;0.120119;0.334255;0.000000;1;/public/script14.js
 200;3;16972;0;0.221018;0.113701;0.112765;0.221058;0.000000;1;/public/script15.js
 200;3;7612;0;0.317225;0.118803;0.116884;0.317261;0.000000;1;/public/style1.css
 200;3;1413;0;0.304219;0.112486;0.111529;0.304254;0.000000;1;/public/style2.css
 200;3;5571;0;0.383901;0.138051;0.136981;0.383950;0.000000;1;/public/style3.css
 200;3;7588;0;0.352053;0.173450;0.171906;0.352106;0.000000;1;/public/style4.css
 200;3;14805;0;0.252448;0.136494;0.135392;0.252473;0.000000;1;/public/style5.css
 200;3;2835;0;0.378404;0.132564;0.131504;0.378463;0.000000;1;/public/style6.css
 200;3;14980;0;0.161066;0.085377;0.080803;0.161147;0.000000;2;/public/
 200;3;2275;0;0.205640;0.100397;0.099388;0.205680;0.000000;2;/public/script1.js
 200;3;10877;0;0.221799;0.106959;0.106100;0.221830;0.000000;2;/public/script2.js
 200;3;5610;0;0.214557;0.105049;0.104156;0.214582;0.000000;2;/public/script3.js
 200;3;11031;0;0.218854;0.103933;0.103068;0.218925;0.000000;2;/public/script4.js
 200;3;44092;0;0.218810;0.103455;0.102412;0.218837;0.000000;2;/public/script5.js
 200;3;16640;0;0.143527;0.106450;0.105589;0.145124;0.000000;2;/public/script6.js
 200;3;4075;0;0.295893;0.106974;0.106131;0.295927;0.000000;2;/public/script7.js
 200;3;13286;0;0.363043;0.117086;0.116135;0.363086;0.000000;2;/public/script8.js
 200;3;3996;0;0.301696;0.106826;0.105895;0.301729;0.000000;2;/public/script9.js
 200;3;4051;0;0.297632;0.101110;0.100288;0.297660;0.000000;2;/public/script10.js
 200;3;8301;0;0.258179;0.094158;0.093302;0.258271;0.000000;2;/public/script11.js
 200;3;3973;0;0.303443;0.105339;0.104443;0.303496;0.000000;2;/public/script12.js
 200;3;8130;0;0.395539;0.134402;0.133286;0.395560;0.000000;2;/public/script13.js
 200;3;3521;0;0.342408;0.099897;0.099033;0.342455;0.000000;2;/public/script14.js
 200;3;10039;0;0.373630;0.104091;0.103194;0.373710;0.000000;2;/public/script15.js
 200;3;10906;0;0.376951;0.122508;0.121457;0.391590;0.000000;2;/public/style1.css
 200;3;1048;0;0.410062;0.100252;0.099390;0.410100;0.000000;2;/public/style2.css
 200;3;4948;0;0.430742;0.140595;0.139312;0.432241;0.000000;2;/public/style3.css
 200;3;6385;0;0.418393;0.126778;0.125718;0.418429;0.000000;2;/public/style4.css
 200;3;9916;0;0.376929;0.117542;0.116438;0.376951;0.000000;2;/public/style5.css
 200;3;2879;0;0.372583;0.117210;0.116111;0.372607;0.000000;2;/public/style6.css
 200;3;4318;0;0.278932;0.187588;0.184808;0.279005;0.000000;3;/public/
 200;3;3036;0;0.154045;0.107604;0.106412;0.154117;0.000000;3;/public/script1.js
 200;3;10664;0;0.226239;0.112017;0.110978;0.226271;0.000000;3;/public/script2.js
 200;3;93519;0;0.185836;0.111233;0.110162;0.185951;0.000000;3;/public/script3.js
 200;3;18108;0;0.292750;0.117324;0.116258;0.292796;0.000000;3;/public/script4.js
 200;3;12407;0;0.292048;0.117170;0.115844;0.292091;0.000000;3;/public/script5.js
 200;3;6097;0;0.197736;0.115239;0.114278;0.197776;0.000000;3;/public/script6.js
 200;3;9608;0;0.251315;0.133346;0.131395;0.251331;0.000000;3;/public/script7.js
 200;3;19192;0;0.251291;0.109896;0.108950;0.251343;0.000000;3;/public/script8.js
 200;3;16462;0;0.248605;0.131292;0.129663;0.248630;0.000000;3;/public/script9.js
 200;3;32759;0;0.245406;0.127820;0.127070;0.245425;0.000000;3;/public/script10.js
 200;3;9064;0;0.236519;0.118611;0.117841;0.236539;0.000000;3;/public/script11.js
 200;3;24326;0;0.264360;0.117141;0.115279;0.264408;0.000000;3;/public/script12.js
 200;3;12361;0;0.260122;0.112438;0.111535;0.260163;0.000000;3;/public/script13.js
 200;3;14650;0;0.365759;0.212074;0.211225;0.365863;0.000000;3;/public/script14.js
 200;3;17593;0;0.213246;0.103758;0.102704;0.213264;0.000000;3;/public/script15.js
 200;3;13244;0;0.322463;0.113951;0.113142;0.322479;0.000000;3;/public/style1.css
 200;3;1726;0;0.248919;0.115117;0.114314;0.248992;0.000000;3;/public/style2.css
 200;3;10266;0;0.208321;0.113322;0.112619;0.208352;0.000000;3;/public/style3.css
 200;3;8366;0;0.319353;0.111372;0.110136;0.319381;0.000000;3;/public/style4.css
 200;3;10576;0;0.353387;0.200200;0.198721;0.353417;0.000000;3;/public/style5.css
 200;3;3347;0;0.320474;0.112498;0.111200;0.320493;0.000000;3;/public/style6.css
 200;3;6586;0;0.182824;0.137289;0.133470;0.182953;0.000000;4;/public/
 200;3;2332;0;0.200637;0.125188;0.123799;0.200671;0.000000;4;/public/script1.js
 200;3;182229;0;0.215402;0.107816;0.106615;0.215514;0.000000;4;/public/script2.js
 200;3;29383;0;0.221481;0.114075;0.113004;0.221522;0.000000;4;/public/script3.js
 200;3;36122;0;0.235112;0.122571;0.121244;0.237413;0.000000;4;/public/script4.js
 200;3;13948;0;0.173101;0.112658;0.111611;0.173135;0.000000;4;/public/script5.js
 200;3;4489;0;0.268597;0.118312;0.116999;0.268645;0.000000;4;/public/script6.js
 200;3;12311;0;0.217652;0.108003;0.106761;0.217685;0.000000;4;/public/script7.js
 200;3;25021;0;0.163550;0.115818;0.114643;0.163582;0.000000;4;/public/script8.js
 200;3;35161;0;0.274356;0.138656;0.137309;0.274394;0.000000;4;/public/script9.js
 200;3;15196;0;0.158880;0.112169;0.111012;0.158921;0.000000;4;/public/script10.js
 200;3;11917;0;0.179871;0.134136;0.132841;0.179904;0.000000;4;/public/script11.js
 200;3;13299;0;0.230989;0.136693;0.135337;0.272500;0.000000;4;/public/script12.js
 200;3;11741;0;0.203373;0.112609;0.111460;0.205673;0.000000;4;/public/script13.js
 200;3;23251;0;0.230477;0.129995;0.128617;0.230518;0.000000;4;/public/script14.js
 200;3;14905;0;0.251612;0.133548;0.132231;0.251718;0.000000;4;/public/script15.js
 200;3;17009;0;0.251063;0.115250;0.113909;0.251098;0.000000;4;/public/style1.css
 200;3;1656;0;0.259447;0.123778;0.122214;0.259509;0.000000;4;/public/style2.css
 200;3;6776;0;0.174499;0.130190;0.128867;0.177963;0.000000;4;/public/style3.css
 200;3;8421;0;0.317219;0.147581;0.146176;0.317294;0.000000;4;/public/style4.css
 200;3;12398;0;0.301423;0.131739;0.130354;0.301476;0.000000;4;/public/style5.css
 200;3;4399;0;0.243879;0.112822;0.111368;0.243917;0.000000;4;/public/style6.css
 200;3;29767;0;0.174645;0.087881;0.083971;0.178047;0.000000;5;/public/
 200;3;2161;0;0.216536;0.110871;0.109769;0.216566;0.000000;5;/public/script1.js
 200;3;8512;0;0.283413;0.126649;0.125619;0.283461;0.000000;5;/public/script2.js
 200;3;7776;0;0.154781;0.110229;0.109090;0.154816;0.000000;5;/public/script3.js
 200;3;15497;0;0.233815;0.126380;0.125320;0.233849;0.000000;5;/public/script4.js
 200;3;20893;0;0.173428;0.122836;0.121813;0.173452;0.000000;5;/public/script5.js
 200;3;7771;0;0.155147;0.106640;0.105463;0.155192;0.000000;5;/public/script6.js
