 200;2;36971;0;0.125957;0.087355;0.087124;0.128073;0.049315;0;/public/
 200;2;2935;0;0.159380;0.088212;0.088134;0.159405;0.042705;0;/public/script1.js
 200;2;29478;0;0.160607;0.100246;0.100174;0.160626;0.051317;0;/public/script2.js
 200;2;29885;0;0.158417;0.087239;0.087171;0.158440;0.041744;0;/public/script3.js
 200;2;50162;0;0.170942;0.104580;0.104509;0.170966;0.050149;0;/public/script4.js
 200;2;24890;0;0.190210;0.104678;0.104592;0.190233;0.052358;0;/public/script5.js
 200;2;23698;0;0.199760;0.110781;0.110703;0.199799;0.056149;0;/public/script6.js
 200;2;13419;0;0.199681;0.113356;0.113290;0.199704;0.056262;0;/public/script7.js
 200;2;31011;0;0.154040;0.100924;0.100856;0.155556;0.046505;0;/public/script8.js
 200;2;28330;0;0.167112;0.102942;0.102857;0.167137;0.046358;0;/public/script9.js
 200;2;48375;0;0.166181;0.101487;0.101409;0.166199;0.049120;0;/public/script10.js
 200;2;11762;0;0.182243;0.102551;0.102475;0.182278;0.048835;0;/public/script11.js
 200;2;33532;0;0.191792;0.108973;0.108776;0.191815;0.050271;0;/public/script12.js
 200;2;19548;0;0.164496;0.124696;0.124551;0.164517;0.054969;0;/public/script13.js
 200;2;27694;0;0.193512;0.120451;0.120354;0.193537;0.052679;0;/public/script14.js
 200;2;19424;0;0.193136;0.107126;0.107048;0.193162;0.050046;0;/public/script15.js
 200;2;22184;0;0.192505;0.122181;0.122100;0.192524;0.053412;0;/public/style1.css
 200;2;2258;0;0.190355;0.123842;0.123762;0.190375;0.053251;0;/public/style2.css
 200;2;11183;0;0.191225;0.121975;0.121831;0.191261;0.050882;0;/public/style3.css
 200;2;14350;0;0.186170;0.138267;0.138139;0.186194;0.052278;0;/public/style4.css
 200;2;19517;0;0.191504;0.115250;0.115168;0.191525;0.049191;0;/public/style5.css
 200;2;5849;0;0.183423;0.106158;0.106041;0.183449;0.045222;0;/public/style6.css
 200;2;16592;0;0.356730;0.319140;0.318592;0.356850;0.125631;1;/public/
 200;2;2586;0;0.180915;0.111959;0.111859;0.180947;0.059458;1;/public/script1.js
 200;2;27474;0;0.172315;0.101900;0.101801;0.172343;0.052826;1;/public/script2.js
 200;2;26610;0;0.177902;0.107074;0.106980;0.177938;0.052198;1;/public/script3.js
 200;2;56255;0;0.152406;0.111659;0.111540;0.152447;0.062230;1;/public/script4.js
 200;2;55755;0;0.173030;0.102408;0.102305;0.173059;0.049164;1;/public/script5.js
 200;2;28184;0;0.167974;0.095702;0.095602;0.168001;0.046353;1;/public/script6.js
 200;2;15881;0;0.168716;0.099219;0.099077;0.168745;0.049190;1;/public/script7.js
 200;2;28753;0;0.167720;0.096249;0.096157;0.167771;0.046314;1;/public/script8.js
 200;2;27770;0;0.170461;0.102341;0.102237;0.170506;0.045585;1;/public/script9.js
 200;2;49222;0;0.163311;0.100854;0.100719;0.163340;0.047200;1;/public/script10.js
 200;2;13191;0;0.162503;0.099292;0.099208;0.162528;0.043496;1;/public/script11.js
 200;2;38634;0;0.166458;0.101069;0.100877;0.166484;0.047271;1;/public/script12.js
 200;2;20041;0;0.160443;0.093576;0.093496;0.160471;0.042166;1;/public/script13.js
 200;2;34381;0;0.155871;0.096563;0.096436;0.155897;0.047563;1;/public/script14.js
 200;2;24548;0;0.152815;0.095688;0.095594;0.152841;0.047004;1;/public/script15.js
 200;2;22459;0;0.190107;0.150431;0.150287;0.190165;0.053591;1;/public/style1.css
 200;2;2770;0;0.155154;0.096434;0.096321;0.155181;0.047581;1;/public/style2.css
 200;2;11585;0;0.184602;0.142116;0.142001;0.184632;0.047975;1;/public/style3.css
 200;2;17676;0;0.151133;0.095561;0.095470;0.151159;0.046418;1;/public/style4.css
 200;2;20318;0;0.183937;0.139620;0.139505;0.183969;0.045629;1;/public/style5.css
 200;2;5921;0;0.181066;0.137341;0.137102;0.181198;0.044102;1;/public/style6.css
 200;2;27965;0;0.169120;0.128867;0.128602;0.169314;0.083270;2;/public/
 200;2;2522;0;0.185508;0.121828;0.121701;0.185535;0.053024;2;/public/script1.js
 200;2;28582;0;0.165629;0.118577;0.118483;0.165662;0.052683;2;/public/script2.js
 200;2;33179;0;0.142675;0.085711;0.085607;0.142708;0.047616;2;/public/script3.js
 200;2;52549;0;0.163169;0.118895;0.118687;0.163197;0.051349;2;/public/script4.js
 200;2;28688;0;0.165012;0.125926;0.125754;0.165049;0.049669;2;/public/script5.js
 200;2;29473;0;0.160626;0.113605;0.113519;0.160652;0.047899;2;/public/script6.js
 200;2;15029;0;0.178283;0.124202;0.124038;0.178315;0.050982;2;/public/script7.js
 200;2;27232;0;0.177105;0.122661;0.122529;0.177139;0.049685;2;/public/script8.js
 200;2;26474;0;0.178517;0.130306;0.130184;0.178848;0.053643;2;/public/script9.js
 200;2;45602;0;0.176247;0.121117;0.121005;0.176307;0.048229;2;/public/script10.js
 200;2;12442;0;0.172284;0.124881;0.124757;0.172313;0.048925;2;/public/script11.js
 200;2;36502;0;0.176182;0.119503;0.119389;0.176207;0.046525;2;/public/script12.js
 200;2;19308;0;0.166533;0.118976;0.118808;0.166559;0.043211;2;/public/script13.js
 200;2;31827;0;0.168382;0.115029;0.114876;0.168409;0.040519;2;/public/script14.js
 200;2;21576;0;0.173868;0.127366;0.127261;0.173893;0.050972;2;/public/script15.js
 200;2;24535;0;0.174021;0.129806;0.129701;0.174072;0.049825;2;/public/style1.css
 200;2;2539;0;0.169267;0.124982;0.124887;0.169327;0.047519;2;/public/style2.css
 200;2;12575;0;0.170031;0.128559;0.128461;0.170088;0.053210;2;/public/style3.css
 200;2;16273;0;0.164168;0.113312;0.113190;0.164190;0.039111;2;/public/style4.css
 200;2;22547;0;0.165760;0.124143;0.124044;0.165786;0.045263;2;/public/style5.css
 200;2;6514;0;0.164681;0.118548;0.118322;0.164707;0.044405;2;/public/style6.css
 200;2;36382;0;0.128466;0.095247;0.095010;0.130144;0.053058;3;/public/
 200;2;3451;0;0.135550;0.090558;0.090442;0.135579;0.041670;3;/public/script1.js
 200;2;34798;0;0.136041;0.089869;0.089769;0.136069;0.041000;3;/public/script2.js
